,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Nicolás Cambiasso,ARG,G,1.86,80,02-03-78,Capital Federal,Olimpo (BB),All Boys,2011,Argentinian
3,3,Armando Panceri,ARG,D,1.71,72,14-03-85,San Vicente,None,All Boys,2011,Argentinian
4,4,Cristian Vella,ARG,D,1.75,71,06-03-78,Santa Fe,Ben Hur (Rafaela),All Boys,2011,Argentinian
5,5,Hugo Barrientos,ARG,M,1.74,65,01-03-77,Comodoro Rivadavia,Newell's Old Boys,All Boys,2011,Argentinian
6,6,Carlos Soto,ARG,D,1.73,68,20-01-84,Clorinda,Vélez Sarsfield,All Boys,2011,Argentinian
7,7,Agustín Torassa,ARG,F,1.64,62,20-10-88,Resistencia,None,All Boys,2011,Argentinian
8,8,Fernando Sánchez,ARG,M,1.70,68,20-01-76,Capital Federal,Ben Hur (Rafaela),All Boys,2011,Argentinian
9,9,Mauro Matos,ARG,F,1.80,80,06-08-82,Castelli,Arsenal [ARG],All Boys,2011,Argentinian
11,11,Emanuel Perea,ARG,M,1.81,78,08-04-85,San Miguel de Tucumán,Santiago Wanderers,All Boys,2011,Argentinian
13,13,Bernardo Leyenda,ARG,G,1.78,78,26-03-80,Capital Federal,Rocafuerte,All Boys,2011,Argentinian
14,14,Carlos Salom,ARG,F,1.70,69,15-04-87,San Antonio Oeste,Olimpo (BB),All Boys,2011,Argentinian
15,15,Dario Stefanatto,ARG,M,1.80,73,03-04-85,Capital Federal,Estudiantes (LP),All Boys,2011,Argentinian
16,16,Patricio Pérez,ARG,M,1.66,66,27-06-85,Ciudadela,Central Coast Mariners,All Boys,2011,Argentinian
17,17,Martín Zapata,ARG,M,1.66,65,18-12-79,Crespo,Instituto (Córdoba),All Boys,2011,Argentinian
18,18,Juan Carlos Ferreyra,ARG,F,1.91,83,12-09-83,San Rafael,Olimpia [PAR],All Boys,2011,Argentinian
20,20,Matías Rudler,ARG,D,1.70,66,25-04-88,Paso del Rey,None,All Boys,2011,Argentinian
21,21,Hugo Bargas,ARG,F,1.82,74,22-10-86,Le Puy-en-Velay,De Graafschap,All Boys,2011,Argentinian
22,22,Juan Pablo Rodríguez,URU,M,1.71,71,14-06-82,Montevideo,Indios de Ciudad Juárez,All Boys,2011,Argentinian
23,23,Maximiliano Coronel,ARG,D,1.80,80,28-04-89,Morón,River Plate,All Boys,2011,Argentinian
24,24,Matías Escalante,ARG,M,1.71,66,03-10-91,Mar de Ajó,None,All Boys,2011,Argentinian
25,25,Eduardo Domínguez,ARG,D,1.83,82,01-09-78,Lanús,Huracán,All Boys,2011,Argentinian
26,26,Christian Varela,ARG,D,1.78,73,09-06-90,San Justo,None,All Boys,2011,Argentinian
27,27,Lucas Di Grazia,ARG,G,1.86,84,05-03-86,Capital Federal,None,All Boys,2011,Argentinian
28,28,Mauricio Prol,ARG,F,1.82,80,28-01-89,Lanús,Talleres (Rem. de Escalada),All Boys,2011,Argentinian
29,29,Fabián Burgos,ARG,M,1.74,67,22-02-90,,None,All Boys,2011,Argentinian
30,30,Francisco Martínez,ARG,D,1.82,78,04-06-90,Ushuaia,None,All Boys,2011,Argentinian
31,31,Enri Ruí,ARG,F,1.76,80,24-08-90,Mortero,9 de Julio (Morteros),All Boys,2011,Argentinian
32,32,Matías Pérez García,ARG,M,1.65,68,13-10-84,Tartagal,Universidad de Chile,All Boys,2011,Argentinian
33,33,Facundo Quiroga,ARG,D,1.79,76,10-01-78,San Luis,Huracán,All Boys,2011,Argentinian
1,1,Luís Ojeda,ARG,G,1.80,79,21-03-90,Romang,Unión (Santa Fe),Argentinos Juniors,2011,Argentinian
2,2,Miguel Angel Torrén,ARG,D,1.78,73,12-08-88,Villa Constitución,Cerro Porteño,Argentinos Juniors,2011,Argentinian
3,3,Gonzalo Prósperi,ARG,D,1.76,76,28-09-85,Capital Federal,Godoy Cruz (Mendoza),Argentinos Juniors,2011,Argentinian
4,4,Pablo Barzola,ARG,D,1.83,82,17-11-83,San Martín,Caen,Argentinos Juniors,2011,Argentinian
5,5,Germán Basualdo,ARG,M,1.67,69,07-03-84,Capital Federal,Chacarita Juniors,Argentinos Juniors,2011,Argentinian
6,6,Sergio Escudero,ARG,M,1.95,82,12-04-83,Punta Alta,Corinthians,Argentinos Juniors,2011,Argentinian
7,7,Ciro  Rius,ARG,F,1.76,72,27-10-88,Capital Federal,None,Argentinos Juniors,2011,Argentinian
8,8,Pablo Hernández,ARG,F,1.84,79,24-10-86,Capital Federal,Defensor Sporting,Argentinos Juniors,2011,Argentinian
9,9,Juan José Morales,ARG,F,1.82,77,13-05-82,Bella Vista,Quilmes,Argentinos Juniors,2011,Argentinian
10,10,Gustavo Oberman,ARG,F,1.75,75,25-03-85,Quilmes,CFR Cluj,Argentinos Juniors,2011,Argentinian
11,11,Juan Ramírez,ARG,M,1.74,68,25-05-93,Moreno,None,Argentinos Juniors,2011,Argentinian
12,12,Sebastián Giovini,ARG,G,1.86,82,28-02-90,La Laguna,None,Argentinos Juniors,2011,Argentinian
13,13,Nicolás Berardo,ARG,D,1.77,63,26-07-90,Rio Cuarto,None,Argentinos Juniors,2011,Argentinian
14,14,Emilio Hernández,CHI,F,1.74,72,14-09-84,Santiago,Cruz Azul,Argentinos Juniors,2011,Argentinian
15,15,Andrés Romero,ARG,M,1.78,74,21-12-89,Justiniano Posse,None,Argentinos Juniors,2011,Argentinian
16,16,Matías Laba,ARG,M,1.74,70,11-12-91,Capital Federal,None,Argentinos Juniors,2011,Argentinian
17,17,Juan  Sabiá,ARG,D,1.76,76,17-12-81,Pergamino,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,2011,Argentinian
18,18,Roberto Brum,URU,M,1.74,74,05-07-83,Montevideo,Olimpo (BB),Argentinos Juniors,2011,Argentinian
19,19,Rodrigo Díaz Ponce,ARG,M,1.69,65,30-08-92,Lanús,None,Argentinos Juniors,2011,Argentinian
20,20,Nereo Fernández,ARG,G,1.95,85,13-04-79,La Brava,Boca Unidos,Argentinos Juniors,2011,Argentinian
21,21,Santiago Salcedo,PAR,F,1.83,80,06-09-81,Asunción,Lanús,Argentinos Juniors,2011,Argentinian
22,22,Arturo Mendoza,ARG,M,1.65,68,03-11-93,Capital Federal,None,Argentinos Juniors,2011,Argentinian
23,23,Leandro Barrera,ARG,F,1.79,78,22-02-91,Godoy Cruz,None,Argentinos Juniors,2011,Argentinian
24,24,Jefferson Hurtado,ECU,D,1.89,77,02-08-87,Limones,Barcelona [ECU],Argentinos Juniors,2011,Argentinian
25,25,Federico Pistone,ARG,D,1.78,74,13-06-90,Bragado,None,Argentinos Juniors,2011,Argentinian
26,26,Gabriel Pérez Tarifa,ARG,F,1.86,88,08-06-87,Córdoba,None,Argentinos Juniors,2011,Argentinian
27,27,Santiago Nagüel,ARG,M,1.69,68,28-01-93,Capital Federal,None,Argentinos Juniors,2011,Argentinian
28,28,Nicolás Batista,ARG,D,1.79,75,27-01-91,Capital Federal,None,Argentinos Juniors,2011,Argentinian
29,29,Maximiliano Rodríguez,ARG,M,1.76,75,01-04-94,Capital Federal,None,Argentinos Juniors,2011,Argentinian
33,33,Hernán Salazar,ARG,F,1.72,70,02-05-90,Isidro Casanova,None,Argentinos Juniors,2011,Argentinian
34,34,Gaspar Iñíguez,ARG,M,1.72,77,28-03-94,Lanús,None,Argentinos Juniors,2011,Argentinian
35,35,Fabián Bordagaray,ARG,F,1.73,72,15-02-87,Avellaneda,San Lorenzo,Argentinos Juniors,2011,Argentinian
36,36,Iván Falcón García,ARG,D,1.71,72,30-03-91,Capital Federal,None,Argentinos Juniors,2011,Argentinian
1,1,Catriel Orcellet,ARG,G,1.88,76,10-05-78,Villa Elisa,Lanús,Arsenal,2011,Argentinian
2,2,Lisandro López,ARG,D,1.87,79,01-09-89,Villa Constitución,Chacarita Juniors,Arsenal,2011,Argentinian
