,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Dimitrios Konstantopoulos,GRE,G,1.93,90,29-11-78,Thessaloniki,Kerkyra,AEK,2012,Greek
3,3,Yago Fernández,POR,D,1.92,78,05-01-88,Lisbon,Girona,AEK,2012,Greek
6,6,Miguel Ángel Cordero,ESP,M,1.79,72,10-09-87,Lebrija,Xerez,AEK,2012,Greek
7,7,Nikos Katsikokeris,GRE,F,1.80,81,19-06-88,Stanos,Ergotelis,AEK,2012,Greek
8,8,Giorgos Katidis,GRE,M,1.75,71,12-02-93,Thessaloniki,Aris,AEK,2012,Greek
9,9,Thomas Tsitas,GRE,M,1.90,81,30-07-91,Giannitsa,Iraklis,AEK,2012,Greek
10,10,Roger Guerreiro,POL,M,1.86,81,25-05-82,São Paulo,Legia Warszawa,AEK,2012,Greek
11,11,Michalis Pavlis,GRE,F,1.70,65,22-09-89,Athens,Kavala,AEK,2012,Greek
13,13,Antonis Rikka,GRE,M,1.85,75,03-03-86,Marseille,Skoda Xanthi,AEK,2012,Greek
14,14,Andreas Stamatis,GRE,F,1.80,69,12-05-93,Lamia,Panionios,AEK,2012,Greek
18,18,Konstantinos Nikolopoulos,GRE,D,1.72,62,30-11-93,Pyrgos,Paniliakos,AEK,2012,Greek
20,20,José Emilio Furtado,POR,F,1.81,75,14-03-83,Praia,Panachaiki,AEK,2012,Greek
21,21,Taxiarchis Fountas,GRE,M,1.68,65,04-09-95,Mesologi,None,AEK,2012,Greek
23,23,Xenofon Fetsis,GRE,M,1.83,77,05-05-91,Athens,Panathinaikos,AEK,2012,Greek
24,24,Kostas Vlachos,GRE,D,1.77,70,06-02-95,Athens,None,AEK,2012,Greek
28,28,Theodoros Moschonas,GRE,G,1.97,89,03-12-90,Athens,None,AEK,2012,Greek
30,30,Joseph Agyiriba,GHA,M,1.91,83,13-02-89,Accra,Benvento,AEK,2012,Greek
32,32,Enias Kalogeris,GRE,F,1.73,65,06-12-90,Sarandë,Thiva,AEK,2012,Greek
33,33,Antonis Petropoulos,GRE,F,1.86,83,28-01-86,Athens,Panathinaikos,AEK,2012,Greek
34,34,Anastasios Tsoumagas,GRE,M,1.78,66,22-03-91,Edessa,Leixões,AEK,2012,Greek
37,37,Valentinos Vlachos,GRE,D,1.77,70,14-01-92,Athens,Panathinaikos,AEK,2012,Greek
39,39,Dimitris Anastasopoulos,GRE,M,1.78,74,11-04-90,Athens,Kavala,AEK,2012,Greek
41,44,Dimitris Anakoglou,GRE,M,1.75,62,06-09-91,Serres,Panserraikos,AEK,2012,Greek
42,47,Mavroudis Bougaidis,GRE,D,1.90,75,01-06-93,Thessaloniki,Aris,AEK,2012,Greek
43,63,Christos Papadimitriou,GRE,F,1.75,60,10-01-94,Athens,None,AEK,2012,Greek
44,66,Alexandros Nikolias,GRE,M,1.72,62,23-07-94,Kymi,None,AEK,2012,Greek
45,70,Giannis Karalis,GRE,F,1.78,71,06-11-88,Athens,Kerkyra,AEK,2012,Greek
46,77,Christos Arkoudas,GRE,D,1.82,75,13-06-90,Athens,Kallithea,AEK,2012,Greek
47,80,Dimitris Grontis,GRE,M,1.73,60,21-08-94,Distomo,None,AEK,2012,Greek
48,81,Kostas Tsoupros,GRE,D,1.95,85,20-07-91,Kechries,Asteras Magoulas,AEK,2012,Greek
49,82,Pavlos Mitropoulos,GRE,M,1.82,80,04-04-90,Volos,Panetolikos,AEK,2012,Greek
50,88,Nikos Kourellas,GRE,M,1.73,70,22-04-93,Grevena,Aris,AEK,2012,Greek
51,89,Ilias Makryonitis,GRE,G,1.90,80,10-04-89,Athens,PAO Rouf,AEK,2012,Greek
52,91,Giorgios Koutroubis,GRE,D,1.85,78,10-02-91,Athens,Kallithea,AEK,2012,Greek
53,92,Sokratis Tsoukalas,GRE,D,1.80,73,07-07-92,Athens,Palermo,AEK,2012,Greek
54,99,Giannis Arabatzis,GRE,G,1.90,80,28-05-84,Veria,EAP Makrohoriou,AEK,2012,Greek
1,1,Markos Vellidis,GRE,G,1.84,77,04-04-87,Kastoria,Diagoras,Aris,2012,Greek
3,3,Michalis Giannitsis,GRE,D,1.83,77,06-02-92,Thessaloniki,None,Aris,2012,Greek
4,4,Grigoris Papazaharias,GRE,D,1.86,75,20-03-85,Epanomi,Iraklis,Aris,2012,Greek
6,6,Charalambos Economopoulos,GRE,M,1.84,76,09-01-91,Thessaloniki,None,Aris,2012,Greek
7,7,Kostas Kasnaferis,GRE,F,1.77,78,22-06-87,Arta,PAS Giannina,Aris,2012,Greek
8,8,Vassilis Triantafyllakos,GRE,F,1.86,80,16-07-91,Serres,Odysseas Anagennisi,Aris,2012,Greek
9,9,David Aganzo,ESP,F,1.77,64,10-01-81,Madrid,Hércules,Aris,2012,Greek
10,10,Andreas Tatos,GRE,M,1.74,68,11-05-89,Himara,Olympiakos,Aris,2012,Greek
11,11,Nikolaos Aggeloudis,GRE,F,1.83,72,14-05-91,Thessaloniki,Iraklis,Aris,2012,Greek
12,12,Konstantinos Kotsaridis,GRE,M,1.86,74,12-06-92,Thessaloniki,AEK,Aris,2012,Greek
13,13,Sokratis Dioudis,GRE,G,1.82,75,03-02-93,Thessaloniki,None,Aris,2012,Greek
16,16,Alexandros Gioris,GRE,M,1.83,76,13-01-92,Thessaloniki,None,Aris,2012,Greek
17,17,Emmanuel Papasterianos,GRE,M,1.79,72,15-08-87,Halkidiki,Iraklis,Aris,2012,Greek
19,19,Rubén Martín Pulido,ESP,D,1.89,80,02-02-79,Madrid,Asteras Tripolis,Aris,2012,Greek
20,20,Giannis Gianniotas,GRE,M,1.75,72,29-04-93,Thessaloniki,None,Aris,2012,Greek
21,21,Giorgos Margaritis,GRE,D,1.79,73,20-06-91,Thessaloniki,Agrotikos Asteras,Aris,2012,Greek
24,24,Dimitris Sounas,GRE,M,1.77,72,12-08-94,Portaria,None,Aris,2012,Greek
26,26,Alexandros Karagiannis,GRE,F,1.73,67,25-10-93,Grevena,Pyrsos Grevena,Aris,2012,Greek
27,27,Pantelis Antoniadis,GRE,M,1.75,70,23-03-94,Thessaloniki,None,Aris,2012,Greek
28,28,Andi Renja,ALB,M,1.78,68,06-01-93,Korçë,None,Aris,2012,Greek
30,30,Erotokritos Damarlis,GRE,M,1.88,80,13-05-92,Sarti,None,Aris,2012,Greek
31,31,Giannis Zaradoukas,GRE,D,1.71,66,12-12-85,Athens,Olympiakos,Aris,2012,Greek
32,32,Marios Gelis,GRE,G,1.85,78,09-10-94,Thessaloniki,Panserraikos,Aris,2012,Greek
33,33,Dimitris Diamantakos,GRE,F,1.85,77,05-03-93,Piraeus,Olympiakos,Aris,2012,Greek
35,35,Stelios Tsoukanis,GRE,M,1.81,76,27-02-90,Thessaloniki,Anagennisi Epanomi,Aris,2012,Greek
36,36,Nikolaos Psychogios,GRE,D,1.70,64,25-02-89,Chalkidiki,Doxa Dramas,Aris,2012,Greek
41,44,Andreas Iraklis,GRE,D,1.81,75,16-05-89,Thessaloniki,Kallithea,Aris,2012,Greek
42,66,Nuno Coelho,POR,M,1.81,73,23-11-87,Covilhã,Benfica,Aris,2012,Greek
1,1,Márton Fülöp,HUN,G,1.96,92,03-05-83,Budapest,WBA,Asteras Tripolis,2012,Greek
2,2,Charalampos Myrsinias,GRE,M,,,09-10-95,,Ethnikos Asteras,Asteras Tripolis,2012,Greek
3,3,Christos Pipinis,GRE,D,1.84,77,01-11-84,Athens,Thrasivoulos,Asteras Tripolis,2012,Greek
4,4,Juanito,ESP,M,1.86,78,17-02-80,Málaga,Almería,Asteras Tripolis,2012,Greek
6,6,Lautaro Fórmica,ARG,D,1.80,75,27-01-86,Rosario,Cerro Porteño,Asteras Tripolis,2012,Greek
7,7,Sebastián Setti,ARG,M,1.86,80,09-02-84,Caseros,Apollon Limassol,Asteras Tripolis,2012,Greek
8,8,Fernando Usero,ESP,M,1.78,78,27-03-84,Puertollano,Córdoba,Asteras Tripolis,2012,Greek
9,9,Emanuel Perrone,ARG,F,1.89,86,14-06-83,Córdoba,Anorthosis Famagusta,Asteras Tripolis,2012,Greek
10,10,Rayo,ESP,M,1.76,73,21-06-86,Elche,Lleida,Asteras Tripolis,2012,Greek
11,11,Savvas Tsambouris,GRE,F,1.80,74,16-07-86,Athens,Egaleo,Asteras Tripolis,2012,Greek
13,13,Leandro Álvarez,ARG,D,1.78,77,04-06-81,25 de Mayo,Olympiakos Volos,Asteras Tripolis,2012,Greek
14,14,Anastasios Bakasetas,GRE,F,1.85,73,28-06-93,Corinth,None,Asteras Tripolis,2012,Greek
16,16,Nikolaos Anastasopoulos,GRE,M,1.86,80,01-02-93,Sparta,None,Asteras Tripolis,2012,Greek
17,17,Juan Caffa,ARG,M,1.84,73,30-09-84,Venado Tuerto,Arsenal [ARG],Asteras Tripolis,2012,Greek
18,18,Francisco Pol Hurtado,VEN,M,1.72,70,17-09-87,Caracas,Panachaiki,Asteras Tripolis,2012,Greek
19,19,Khalifa Sankaré,SEN,D,1.90,82,15-08-84,Dakar,Aris,Asteras Tripolis,2012,Greek
20,20,Marc Castells,ESP,M,1.85,73,12-03-90,Valencia,Valencia B,Asteras Tripolis,2012,Greek
22,22,Sebastián Bartolini,ARG,D,1.89,80,01-02-82,Álvarez,Talleres (Córdoba),Asteras Tripolis,2012,Greek
23,23,Ximo Navarro,ESP,M,1.71,72,12-09-88,Valencia,Valencia,Asteras Tripolis,2012,Greek
25,25,Dimitrios Kourbelis,GRE,M,1.82,73,02-11-93,Korakovouni,None,Asteras Tripolis,2012,Greek
27,27,Eleftherios Gialoussis,GRE,D,1.75,74,18-07-85,Heraklion,Ergotelis,Asteras Tripolis,2012,Greek
29,29,László Lencse,HUN,F,1.84,74,02-07-88,Győr,Videoton,Asteras Tripolis,2012,Greek
30,30,Hégon,BRA,M,1.74,64,06-05-88,Palhoça,Avaí,Asteras Tripolis,2012,Greek
31,31,Mihalis Fragoulakis,GRE,M,1.77,75,15-07-83,Heraklion,Ergotelis,Asteras Tripolis,2012,Greek
32,32,Pablo De Blasis,ARG,M,1.64,65,04-02-88,La Plata,Gimansia y Esgrima (LP),Asteras Tripolis,2012,Greek
33,33,Giannis Kondoes,GRE,D,1.81,71,24-05-86,Athens,AEK,Asteras Tripolis,2012,Greek
34,34,Nikos Gaidatzis,GRE,F,1.87,80,22-02-94,Alexandroupoli,None,Asteras Tripolis,2012,Greek
37,37,Giorgios Badis,GRE,G,1.88,74,30-04-85,Thessaloniki,Iraklis,Asteras Tripolis,2012,Greek
41,46,Giorgos Georgakopoulos,GRE,G,1.85,80,20-05-92,Tripoli,None,Asteras Tripolis,2012,Greek
42,88,Dimitris Roussis,GRE,D,1.90,77,06-05-88,Agrinio,Lefkada,Asteras Tripolis,2012,Greek
43,93,Gerasimos Panagakis,GRE,M,,,29-03-93,,Aris,Asteras Tripolis,2012,Greek
44,96,Christos Kalantzis,GRE,F,1.79,78,01-12-82,Kalamata,Kerkyra,Asteras Tripolis,2012,Greek
2,2,Giannis Skondras,GRE,D,1.82,75,21-02-90,Trikala,Asklipios Trikalon,Atromitos,2012,Greek
3,3,Kostas Giannoulis,GRE,D,1.83,73,09-12-87,Katerini,Köln,Atromitos,2012,Greek
4,4,Efstathios Tavlaridis,GRE,D,1.86,81,25-01-80,Serres,OFI,Atromitos,2012,Greek
5,5,Shikoze Udoji,BUL,M,1.75,67,16-07-86,Lagos,Platanias,Atromitos,2012,Greek
6,6,Sokratis Fitanidis,GRE,D,1.86,79,25-05-84,Thessaloniki,Asteras Tripolis,Atromitos,2012,Greek
7,7,Eduardo Brito,BRA,M,1.78,72,21-09-82,Rio de Janeiro,Apollon Kalamarias,Atromitos,2012,Greek
8,8,Denis Epstein,GER,M,1.80,71,02-07-86,Cologne,Olympiakos,Atromitos,2012,Greek
9,9,Njazi Kuqi,FIN,F,1.92,82,25-03-83,Vushtrri,Panionios,Atromitos,2012,Greek
10,10,Thanassis Karagounis,GRE,M,1.79,69,25-09-91,Ptolemaida,Fokikos,Atromitos,2012,Greek
12,12,Vasilios Barkas,GRE,G,1.96,85,30-05-94,Peristeri,None,Atromitos,2012,Greek
13,13,Evangelos Nastos,GRE,D,1.87,83,13-09-80,Salonika,Ascoli,Atromitos,2012,Greek
14,14,Manolis Kallergis,GRE,M,1.82,75,05-12-90,Amfissa,Fikokos,Atromitos,2012,Greek
16,16,Panagiotis Mpalas,GRE,M,1.78,70,06-09-93,Karditsa,Elpides 1994,Atromitos,2012,Greek
17,17,Walter Iglesias,ARG,M,1.93,80,18-04-85,Rosario,Larissa,Atromitos,2012,Greek
20,20,Anastasios Karamanos,GRE,F,1.81,70,21-09-90,Athens,Asteras Magoula,Atromitos,2012,Greek
21,21,Elini Dimoutsos,GRE,M,1.78,72,18-06-88,Luznja,Panathinaikos,Atromitos,2012,Greek
23,23,Fábio,POR,F,1.87,80,26-03-88,Almada,Anagennisi Giannitsa,Atromitos,2012,Greek
