,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Vasilios Barkas,GRE,G,1.96,85,30-05-94,Peristeri,Atromitos,AEK,2016,Greek
4,4,Ognjen Vranje,BIH,D,1.88,82,24-10-89,Banja Luka,Tom Tomsk,AEK,2016,Greek
5,5,Vasilios Lampropoulos,GRE,D,1.85,78,31-03-90,Pyrgos,Panionios,AEK,2016,Greek
6,6,Astrit Ajdarević,SWE,M,1.86,77,17-04-90,Pritina,Örebro SK,AEK,2016,Greek
7,7,Lazaros Christodoulopoulos,GRE,M,1.83,77,19-12-86,Thessaloniki,Verona,AEK,2016,Greek
8,8,André Simões,POR,M,1.77,71,16-12-89,Vila Nova de Gaia,Moreirense,AEK,2016,Greek
9,9,Hugo Almeida,POR,F,1.91,93,23-05-84,Figueira da Foz,Hannover 96,AEK,2016,Greek
10,10,Ronald Vargas,VEN,M,1.74,76,02-12-86,Guatire,Balıkesirspor,AEK,2016,Greek
11,11,Sergio Araujo,ARG,F,1.80,72,28-01-92,Capital Federal,Las Palmas,AEK,2016,Greek
12,12,Rodrigo Galo,BRA,D,1.76,66,19-09-86,Rio Branco,Paços de Ferreira,AEK,2016,Greek
14,14,Tomá Pekhart,CZE,F,1.95,91,26-05-89,Suici,Ingolstadt,AEK,2016,Greek
16,16,Ilias Vouras,GRE,G,1.87,80,20-02-88,Thessaloniki,Niki Volos,AEK,2016,Greek
17,17,Vinícius Freitas,BRA,D,1.82,78,07-03-93,Rio de Janeiro,Lazio,AEK,2016,Greek
18,18,Jakob Johansson,SWE,M,1.87,86,21-06-90,Trollhättan,IFK Göteborg,AEK,2016,Greek
19,19,Dmytro Chygrynskiy,UKR,D,1.90,81,07-11-86,Izyaslav,Dnipro Dnipropetrovsk,AEK,2016,Greek
20,20,Petros Mandalos,GRE,M,1.73,75,31-08-91,Komotini,Skoda Xanthi,AEK,2016,Greek
21,21,Christos Aravidis,GRE,M,1.78,75,13-03-87,Athens,Panionios,AEK,2016,Greek
22,22,Giannis Anestis,GRE,G,1.97,89,09-03-91,Chalkida,Panionios,AEK,2016,Greek
23,23,Dídac,ESP,D,1.86,81,09-06-89,Mataró,Milan,AEK,2016,Greek
24,24,Konstantinos Manolas,GRE,D,1.83,76,23-06-93,Athens,Levadiakos,AEK,2016,Greek
25,25,Kostas Galanopoulos,GRE,M,1.72,72,28-12-97,Athens,None,AEK,2016,Greek
26,26,Dimitris Kolovetsios,GRE,D,1.84,74,16-10-91,Larissa,PAS Giannina,AEK,2016,Greek
27,27,Michalis Bakakis,GRE,D,1.77,65,18-03-91,Agrinio,Panetolikos,AEK,2016,Greek
28,28,Anastasios Bakasetas,GRE,F,1.85,73,28-06-93,Corinth,Panionios,AEK,2016,Greek
29,29,Patricio Rodríguez,ARG,M,1.70,60,04-05-90,Quilmes,Santos,AEK,2016,Greek
30,30,Ilias Tselios,GRE,M,1.68,60,06-10-97,Athens,None,AEK,2016,Greek
31,31,Dimitris Melikiotis,GRE,F,1.84,75,10-07-96,Veria,Veria,AEK,2016,Greek
33,33,Giorgos Giannoutsos,GRE,D,1.81,79,16-07-98,Chalcis,None,AEK,2016,Greek
41,87,Giannis Papadopoulos,GRE,G,1.82,73,21-09-98,Aigio,None,AEK,2016,Greek
1,1,Tomá Koický,SVK,G,1.97,93,11-03-86,Bratislava,Novara,Asteras Tripolis,2016,Greek
3,3,Vital Hayduchyk,BLR,D,1.82,73,12-07-89,Brest,BATE,Asteras Tripolis,2016,Greek
5,5,Konstantinos Triantafyllopoulos,GRE,D,1.85,83,03-04-93,Corinth,Panathinaikos,Asteras Tripolis,2016,Greek
6,6,Cedric Gondo,CIV,F,1.87,75,25-11-96,Divo,Fiorentina,Asteras Tripolis,2016,Greek
7,7,Pablo Mazza,ARG,D,1.75,69,21-12-87,Pergamino,Douglas Haig (Pergamino),Asteras Tripolis,2016,Greek
10,10,Nikos Ioannidis,GRE,F,1.88,80,26-04-94,Remscheid,Olympiakos,Asteras Tripolis,2016,Greek
11,11,Michalis Manias,GRE,F,1.89,83,20-02-90,Rhodes,KVC Westerlo,Asteras Tripolis,2016,Greek
13,13,Stavros Tsoukalas,GRE,M,1.85,75,23-05-88,Thessaloniki,PAS Giannina,Asteras Tripolis,2016,Greek
14,14,Giannis Tsiolis,GRE,M,,,04-06-98,Levidi,None,Asteras Tripolis,2016,Greek
16,16,Omiros Syrengelas,GRE,F,,,04-07-97,,None,Asteras Tripolis,2016,Greek
17,17,Walter Iglesias,ARG,M,1.93,80,18-04-85,Rosario,Changchun Yatai,Asteras Tripolis,2016,Greek
18,18,Kostas Giannoulis,GRE,D,1.83,73,09-12-87,Katerini,Olympiakos,Asteras Tripolis,2016,Greek
19,19,Kosmas Tsilianidis,GRE,F,1.80,73,09-05-94,Thessaloniki,Iraklis,Asteras Tripolis,2016,Greek
20,20,Luis Fariña,ARG,M,1.77,71,20-04-91,Capital Federal,Benfica,Asteras Tripolis,2016,Greek
21,21,Elini Dimoutsos,GRE,M,1.78,72,18-06-88,Luznja,Atromitos,Asteras Tripolis,2016,Greek
23,23,Nikos Kaltsas,GRE,M,1.71,69,03-05-90,Veria,Panathinaikos,Asteras Tripolis,2016,Greek
25,25,Manolis Mpertos,GRE,D,1.80,64,13-05-89,Xanthi,Olympiakos,Asteras Tripolis,2016,Greek
27,27,Giannis Kotsiras,GRE,F,1.83,78,16-12-92,Megalopolis,Panarkadikos,Asteras Tripolis,2016,Greek
29,29,Giannis Bastianos,GRE,M,,,29-04-98,,None,Asteras Tripolis,2016,Greek
30,30,Giorgos Athanasiadis,GRE,G,1.91,85,07-04-93,Thessaloniki,Panthrakikos,Asteras Tripolis,2016,Greek
31,31,Aleksandar Stanisavljević,SRB,M,1.78,74,11-06-89,Pozarevac,Vojvodina,Asteras Tripolis,2016,Greek
32,32,Charis Natsis,GRE,M,,,18-06-98,Kefalonia,None,Asteras Tripolis,2016,Greek
33,33,Yevhen Selin,UKR,D,1.85,75,09-05-88,Novoaydar,Dynamo Kyiv,Asteras Tripolis,2016,Greek
35,35,Ilias Evangelou,GRE,D,1.77,72,18-05-97,Kefalonia,Kallithea,Asteras Tripolis,2016,Greek
41,54,Rachid Hamdani,MAR,M,1.76,72,08-04-85,Toul,Apollon Limassol,Asteras Tripolis,2016,Greek
42,62,Giorgos Makrostergios,GRE,D,,,01-03-97,Karditsa,Olympiakos,Asteras Tripolis,2016,Greek
43,69,Lionel Zouma,FRA,D,1.90,73,10-09-93,Lyon,Sochaux,Asteras Tripolis,2016,Greek
44,72,Assen Joudain,CMR,F,1.85,76,16-11-97,Douala,None,Asteras Tripolis,2016,Greek
45,77,Georgios Kyriakopoulos,GRE,D,1.78,74,05-02-96,Patras,None,Asteras Tripolis,2016,Greek
46,90,Antonio Donnarumma,ITA,G,1.92,96,07-07-90,Castellammare di Stabia,Genoa,Asteras Tripolis,2016,Greek
47,96,Igor Carioca,BRA,F,1.73,66,21-08-96,Rio de Janeiro,Comercial-SP,Asteras Tripolis,2016,Greek
48,97,Gerasimos Papangelis,GRE,D,,,24-06-97,Levidi,None,Asteras Tripolis,2016,Greek
1,1,Nikos Papadopoulos,GRE,G,1.90,80,11-04-90,Athens,Panionios,Atromitos,2016,Greek
2,2,Giannis Kondoes,GRE,D,1.81,71,24-05-86,Athens,Asteras Tripolis,Atromitos,2016,Greek
3,3,Athanassios Panteliadis,GRE,D,1.78,68,06-09-87,Katerini,Omonia Nicosia,Atromitos,2016,Greek
5,5,Dzmitry Baha,BLR,M,1.82,82,04-01-90,Barysaw,Hapoel Haifa,Atromitos,2016,Greek
6,6,Sokratis Fitanidis,GRE,D,1.86,79,25-05-84,Thessaloniki,Asteras Tripolis,Atromitos,2016,Greek
7,7,Eduardo Brito,BRA,M,1.78,72,21-09-82,Rio de Janeiro,Apollon Kalamarias,Atromitos,2016,Greek
8,8,Javier Umbides,ARG,M,1.73,79,09-02-82,Monte Quemado,Orduspor,Atromitos,2016,Greek
9,9,Anthony Le Tallec,FRA,F,1.84,73,03-10-84,Hennebont,Valenciennes,Atromitos,2016,Greek
10,10,Martín Tonso,ARG,M,1.75,71,19-10-89,Colonia Godeken,Newell's Old Boys,Atromitos,2016,Greek
11,11,Dimitrios Tsatsopoulos,GRE,F,1.76,70,12-04-96,Kalamata,None,Atromitos,2016,Greek
13,13,Giorgos Zisopoulos,GRE,M,1.82,72,23-05-84,Katerini,Asteras Tripolis,Atromitos,2016,Greek
14,14,Nicolas Diguiny,FRA,F,1.79,70,31-05-88,Saint-Germain-en-Laye,Panthrakikos,Atromitos,2016,Greek
17,17,Vangelis Platellas,GRE,M,1.65,63,01-02-88,Xanthi,AEK,Atromitos,2016,Greek
19,19,Kyriakos Kivrakidis,GRE,M,1.81,78,21-07-92,Berlin,Eginiakos,Atromitos,2016,Greek
20,20,Thomas Vasiliou,GRE,M,1.72,70,28-07-94,Athens,None,Atromitos,2016,Greek
21,21,Pavlos Kyriakidis,GRE,M,1.78,70,03-09-91,Kozani,Iraklis,Atromitos,2016,Greek
22,22,Giannis Maniatis,GRE,M,1.75,68,12-10-86,Livadia,Olympiakos,Atromitos,2016,Greek
