,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Pantelis Kafes,GRE,M,1.80,76,24-06-78,Thessaloniki,Olympiakos,AEK,2011,Greek
2,2,Giannis Kondoes,GRE,D,1.81,71,24-05-86,Athens,Panionios,AEK,2011,Greek
3,3,Elfar Freyr Helgason,ISL,D,1.90,82,27-07-89,Reykjavík,Breiðablik,AEK,2011,Greek
4,4,Konstantinos Manolas,GRE,D,1.79,67,14-06-91,Naxos,Thrasivoulos,AEK,2011,Greek
5,5,Traianos Dellas,GRE,D,1.97,96,31-01-76,Thessaloniki,Anorthosis Famagusta,AEK,2011,Greek
7,7,Roger Guerreiro,POL,M,1.86,81,25-05-82,São Paulo,Legia Warszawa,AEK,2011,Greek
8,8,Steve Beleck Leo,CMR,F,1.92,79,10-02-93,Yaoundé,Udinese,AEK,2011,Greek
9,9,Leonardo,BRA,M,1.71,62,22-09-86,Vitória,Levadiakos,AEK,2011,Greek
10,10,José Carlos,ESP,F,1.77,68,17-07-87,Ríotinto,Sevilla,AEK,2011,Greek
11,11,Dimitris Sialmas,GRE,F,1.71,66,19-06-86,Athens,PAS Giannina,AEK,2011,Greek
12,12,Thomas Tsitas,GRE,M,1.90,81,30-07-91,Giannitsa,Iraklis,AEK,2011,Greek
13,13,Antonis Rikka,GRE,M,1.85,75,03-03-86,Marseille,Skoda Xanthi,AEK,2011,Greek
14,14,Grigoris Makos,GRE,M,1.83,74,18-01-87,Athens,Panionios,AEK,2011,Greek
15,15,Nikos Karabelas,GRE,D,1.80,73,20-12-84,Pyrgos,Aris,AEK,2011,Greek
16,16,Anestis Argyriou,GRE,D,1.82,75,04-01-88,Veria,Panthrakikos,AEK,2011,Greek
17,17,Paul Katsetis,GRE,M,1.80,73,19-01-96,Melbourne,Blacktown C,AEK,2011,Greek
19,19,Panagiotis Lagos,GRE,M,1.82,72,18-07-85,Thessaloniki,Iraklis,AEK,2011,Greek
21,21,Fabián Vargas,COL,M,1.78,71,17-04-80,Bogotá,Almería,AEK,2011,Greek
22,22,Eiður Guðjohnsen,ISL,F,1.85,82,15-09-78,Reykjavík,Stoke C,AEK,2011,Greek
23,23,Dimitrios Konstantopoulos,GRE,G,1.93,90,29-11-78,Thessaloniki,Kerkyra,AEK,2011,Greek
28,28,Theodoros Moschonas,GRE,G,1.97,89,03-12-90,Athens,None,AEK,2011,Greek
31,31,Nikos Georgeas,GRE,D,1.74,73,27-12-76,Kalamata,Kalamata,AEK,2011,Greek
