,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Christoph Stückler,AUT,D,1.85,85,27-05-80,,Austria Lustenau,SCR Altach,2008,Austrian
3,3,Andreas Simma,AUT,D,1.96,85,25-07-89,,AKA Vorarlberg,SCR Altach,2008,Austrian
4,4,Enrico Pfister,AUT,D,1.80,75,04-04-82,,None,SCR Altach,2008,Austrian
5,5,Dennis Mimm,AUT,D,1.87,72,18-03-83,Innsbruck,Wacker Innsbruck,SCR Altach,2008,Austrian
6,6,Petr Voříek,CZE,D,1.85,80,19-03-79,Děčín,Sparta Prague,SCR Altach,2008,Austrian
7,7,Markus Kiesenebner,AUT,M,1.81,78,21-04-79,Linz,Lillestrøm,SCR Altach,2008,Austrian
8,8,Pa Ousman Sonko,GAM,D,1.84,75,26-12-84,,Red Bull Juniors,SCR Altach,2008,Austrian
9,9,Patrick Mayer,AUT,M,1.83,82,11-08-86,,Austria Salzburg,SCR Altach,2008,Austrian
10,10,Srdjan Radonjić,MNE,F,1.83,83,08-05-81,Podgorica,Odense,SCR Altach,2008,Austrian
11,11,Tomá Jun,CZE,F,1.78,72,17-01-83,Prague,Teplice,SCR Altach,2008,Austrian
12,12,Fernando Carreño,URU,D,1.85,80,15-01-79,Montevideo,Aarau,SCR Altach,2008,Austrian
13,13,Stephan Kling,GER,D,1.80,67,22-03-81,Dachau,Saarbrücken,SCR Altach,2008,Austrian
14,14,Patrick Pircher,AUT,D,1.88,85,07-04-82,Bregenz,Augsburg,SCR Altach,2008,Austrian
15,15,Olubayo Adefemi,NGA,D,1.86,85,13-08-85,Lagos,Rapid Bucureşti,SCR Altach,2008,Austrian
16,16,Mario Konrad,AUT,F,1.83,82,22-01-83,Vienna,Unterhaching,SCR Altach,2008,Austrian
17,17,Alexander Guem,AUT,D,1.80,76,06-03-77,,Austria Lustenau,SCR Altach,2008,Austrian
