,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Szabolcs Sáfár,AUT,G,1.89,84,20-08-74,Budapest,Spartak Moscow,bundes/austvien.htm,2010,Austrian
2,2,Fernando Troyansky,ARG,D,1.77,76,24-11-77,Bahía Blanca,Austria Kärnten,bundes/austvien.htm,2010,Austrian
3,3,Georg Margreitter,AUT,D,1.86,81,07-11-88,Schruns,LASK Linz,bundes/austvien.htm,2010,Austrian
4,4,Niklas Hoheneder,AUT,D,1.90,75,17-08-86,Linz,Sparta Prague,bundes/austvien.htm,2010,Austrian
5,5,Manuel Wallner,AUT,D,1.84,76,25-10-88,Klagenfurt,Grödig,bundes/austvien.htm,2010,Austrian
6,6,Peter Hlinka,SVK,M,1.88,82,05-12-78,Preov,Sturm Graz,bundes/austvien.htm,2010,Austrian
7,7,Florian Klein,AUT,M,1.80,68,17-11-86,Linz,LASK Linz,bundes/austvien.htm,2010,Austrian
8,8,Patrick Salomon,AUT,M,1.78,70,10-06-88,Vienna,Austria Lustenau,bundes/austvien.htm,2010,Austrian
9,9,Roland Linz,AUT,F,1.85,72,09-08-81,Leoben,Gaziantepspor,bundes/austvien.htm,2010,Austrian
10,10,Schumacher,BRA,F,1.90,88,31-08-86,Curitiba,Udinese,bundes/austvien.htm,2010,Austrian
11,11,Tomá Jun,CZE,F,1.78,72,17-01-83,Prague,Teplice,bundes/austvien.htm,2010,Austrian
13,13,Heinz Lindner,AUT,G,1.87,80,17-07-90,Linz,None,bundes/austvien.htm,2010,Austrian
14,14,Manuel  Ortlechner,AUT,D,1.86,79,04-03-80,Ried im Innkreis,Austria Kärnten,bundes/austvien.htm,2010,Austrian
15,15,Petr Voříek,CZE,D,1.85,80,19-03-79,Děčín,Sparta Prague,bundes/austvien.htm,2010,Austrian
16,16,Zlatko Junuzović,AUT,M,1.72,69,26-09-87,Loznica,Austria Kärnten,bundes/austvien.htm,2010,Austrian
17,17,Andreas Tiffner,AUT,F,1.87,82,10-02-91,Feldkirchen in Kärnten,Red Bull Salzburg,bundes/austvien.htm,2010,Austrian
18,18,Michael Liendl,AUT,M,1.75,72,25-10-85,Vorarlberg,Kapfenberg,bundes/austvien.htm,2010,Austrian
19,19,Marko Stanković,AUT,F,1.75,70,17-02-86,Leoben,Triestina,bundes/austvien.htm,2010,Austrian
