,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
3,3,Christoph Schößwendter,AUT,D,1.92,79,16-07-88,Zell am See,SCR Altach,Admira Wacker Mφdling,2015,Austrian
4,4,Stephan Zwierschitz,AUT,D,1.83,75,17-09-90,Mödling,St. Pölten,Admira Wacker Mφdling,2015,Austrian
5,5,Thomas Ebner,AUT,D,1.80,72,22-02-92,Baden,None,Admira Wacker Mφdling,2015,Austrian
6,6,Markus Lackner,AUT,D,1.93,75,05-04-91,Baden,None,Admira Wacker Mφdling,2015,Austrian
7,7,Maximilian Sax,AUT,M,1.78,70,22-11-92,Baden,Baden,Admira Wacker Mφdling,2015,Austrian
8,8,Christoph Knasmüllner,AUT,M,1.82,70,30-04-92,Vienna,Ingolstadt,Admira Wacker Mφdling,2015,Austrian
10,10,Daniel Toth,AUT,M,1.73,68,10-06-87,Vienna,SV Ried,Admira Wacker Mφdling,2015,Austrian
11,11,Lukas Grozurek,AUT,M,1.89,83,22-12-91,Vienna,Rapid Vienna,Admira Wacker Mφdling,2015,Austrian
12,12,Philipp Malicsek,AUT,M,1.80,74,03-06-97,,None,Admira Wacker Mφdling,2015,Austrian
14,14,Christoph Monschein,AUT,F,1.78,74,22-10-92,,Ebreichsdorf,Admira Wacker Mφdling,2015,Austrian
15,15,Manuel Maranda,AUT,D,1.88,75,09-07-97,,None,Admira Wacker Mφdling,2015,Austrian
17,17,Dominik Starkl,AUT,F,1.76,70,06-11-93,St. Pölten,Rapid Vienna,Admira Wacker Mφdling,2015,Austrian
18,18,René Schicker,AUT,M,1.71,67,28-09-84,Leoben,Leoben,Admira Wacker Mφdling,2015,Austrian
19,19,Nico Löffler,AUT,M,1.73,68,05-07-97,,None,Admira Wacker Mφdling,2015,Austrian
20,20,Markus Pavic,AUT,D,1.84,75,26-03-95,,Wienerberg,Admira Wacker Mφdling,2015,Austrian
21,21,Markus Wostry,AUT,D,1.82,74,19-07-92,Vienna,None,Admira Wacker Mφdling,2015,Austrian
22,22,Marcus Maier,AUT,M,1.74,63,18-12-95,Vienna,None,Admira Wacker Mφdling,2015,Austrian
23,23,Sinan Yılmaz,AUT,M,1.73,62,28-02-97,,None,Admira Wacker Mφdling,2015,Austrian
25,25,Patrick Wessely,AUT,D,1.83,80,27-03-94,Vienna,None,Admira Wacker Mφdling,2015,Austrian
27,27,Eldis Bajrami,MKD,M,1.72,62,12-12-92,Vienna,Rapid Vienna,Admira Wacker Mφdling,2015,Austrian
28,28,Jörg Siebenhandl,AUT,G,1.83,83,18-01-90,Vienna,Wiener Neustadt,Admira Wacker Mφdling,2015,Austrian
29,29,Manuel Kuttin,AUT,G,1.95,94,17-12-93,Spittal an der Drau,Austria Vienna,Admira Wacker Mφdling,2015,Austrian
