,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Richard Windbichler,AUT,D,1.81,72,02-04-91,Vienna,None,Admira Wacker Mφdling,2013,Austrian
3,3,Christoph Schößwendter,AUT,D,1.92,79,16-07-88,Zell am See,SCR Altach,Admira Wacker Mφdling,2013,Austrian
4,4,Stephan Zwierschitz,AUT,D,1.83,75,17-09-90,Mödling,St. Pölten,Admira Wacker Mφdling,2013,Austrian
5,5,Daniel Drescher,AUT,D,1.90,84,07-10-89,Vienna,None,Admira Wacker Mφdling,2013,Austrian
8,8,Bernhard Schachner,AUT,M,1.77,75,10-01-86,Mödling,Schwadorf,Admira Wacker Mφdling,2013,Austrian
9,9,Issiaka Ouédraogo,BFA,F,1.81,77,19-08-88,Ouagadougou,Grödig,Admira Wacker Mφdling,2013,Austrian
11,11,Wilfried Domoraud,FRA,F,1.83,87,18-08-88,Maisons-Alfort,Mattersburg,Admira Wacker Mφdling,2013,Austrian
13,13,Lukas Thürauer,AUT,M,1.82,72,21-12-87,Krems,St. Pölten,Admira Wacker Mφdling,2013,Austrian
14,14,Markus Katzer,AUT,D,1.86,83,11-12-79,Vienna,Rapid Vienna,Admira Wacker Mφdling,2013,Austrian
16,16,Simon Manzoni,ITA,G,1.87,79,28-03-85,Brixen,Alianza Latina,Admira Wacker Mφdling,2013,Austrian
17,17,Stephan Auer,AUT,D,1.76,72,11-01-91,Vienna,Schwechat,Admira Wacker Mφdling,2013,Austrian
18,18,René Schicker,AUT,M,1.71,67,28-09-84,Leoben,Leoben,Admira Wacker Mφdling,2013,Austrian
19,19,Oliver Pranjic,AUT,M,1.78,66,29-09-94,Vienna,Rapid Vienna,Admira Wacker Mφdling,2013,Austrian
20,20,Dominik Burusić,AUT,F,1.80,76,17-03-93,Vienna,Wiener SK,Admira Wacker Mφdling,2013,Austrian
22,22,Stefan Schwab,AUT,M,1.85,78,27-09-90,Saalfelden,Red Bull Juniors,Admira Wacker Mφdling,2013,Austrian
23,23,Benjamin Sulimani,AUT,F,1.86,78,26-09-88,Wels,Viking,Admira Wacker Mφdling,2013,Austrian
24,24,Markus Rusek,AUT,M,1.78,77,26-12-93,Vienna,First Vienna,Admira Wacker Mφdling,2013,Austrian
25,25,Patrick Wessely,AUT,D,1.83,80,27-03-94,Vienna,None,Admira Wacker Mφdling,2013,Austrian
26,26,Daniel Toth,AUT,M,1.73,68,10-06-87,Vienna,SV Ried,Admira Wacker Mφdling,2013,Austrian
27,27,Thomas Ebner,AUT,D,1.80,72,22-02-92,Baden,None,Admira Wacker Mφdling,2013,Austrian
28,28,Thorsten Schick,AUT,M,1.80,72,19-05-90,Graz,SCR Altach,Admira Wacker Mφdling,2013,Austrian
29,29,Manuel Kuttin,AUT,G,1.95,94,17-12-93,Spittal an der Drau,Austria Vienna,Admira Wacker Mφdling,2013,Austrian
30,30,Andreas Leitner,AUT,G,1.84,75,25-03-94,Leoben,Austria Vienna,Admira Wacker Mφdling,2013,Austrian
31,31,Thomas Weber,AUT,D,1.71,66,29-04-93,Vienna,None,Admira Wacker Mφdling,2013,Austrian
32,32,Mustafa Yavuz,AUT,D,1.84,71,13-04-94,,Simmering,Admira Wacker Mφdling,2013,Austrian
33,33,Daniel Rosenbichler,AUT,D,1.73,70,10-07-95,Neunkirchen,None,Admira Wacker Mφdling,2013,Austrian
34,34,Maximilian Sax,AUT,F,1.78,70,22-11-92,Baden,Baden,Admira Wacker Mφdling,2013,Austrian
41,41,Marcus Maier,AUT,M,1.74,63,18-12-95,Vienna,None,Admira Wacker Mφdling,2013,Austrian
42,42,Thomas Gösweiner,AUT,F,1.90,81,03-03-95,Leoben,None,Admira Wacker Mφdling,2013,Austrian
43,55,Ilter Ayyildiz,AUT,M,1.83,76,31-07-92,Vienna,Schwechat,Admira Wacker Mφdling,2013,Austrian
1,1,Pascal Grünwald,AUT,G,1.84,79,13-11-82,Innsbruck,Wacker Innsbruck,Austria Vienna,2013,Austrian
3,3,David de Paula,ESP,M,1.75,64,03-05-84,Durango,Wolfsberger AC,Austria Vienna,2013,Austrian
4,4,Kaja Rogulj,CRO,D,1.90,87,15-06-86,Split,Slaven Belupo,Austria Vienna,2013,Austrian
5,5,Lukas Rotpuller,AUT,D,1.88,80,31-03-91,Eisenstadt,AKA Burgenland,Austria Vienna,2013,Austrian
6,6,Bernhard Luxbacher,AUT,M,1.77,69,18-11-94,,Stadlau,Austria Vienna,2013,Austrian
