,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andreas Leitner,AUT,G,1.84,75,25-03-94,Leoben,Austria Vienna,Admira Wacker Mödling,2016,Austrian
2,2,Fabio Strauss,AUT,D,1.95,84,06-08-94,Salzburg,Grödig,Admira Wacker Mödling,2016,Austrian
4,4,Stephan Zwierschitz,AUT,D,1.83,75,17-09-90,Mödling,St. Pölten,Admira Wacker Mödling,2016,Austrian
5,5,Thomas Ebner,AUT,D,1.80,72,22-02-92,Baden,None,Admira Wacker Mödling,2016,Austrian
6,6,Markus Lackner,AUT,D,1.93,75,05-04-91,Baden,None,Admira Wacker Mödling,2016,Austrian
7,7,Maximilian Sax,AUT,M,1.78,70,22-11-92,Baden,Baden,Admira Wacker Mödling,2016,Austrian
8,8,Christoph Knasmüllner,AUT,M,1.82,70,30-04-92,Vienna,Ingolstadt,Admira Wacker Mödling,2016,Austrian
9,9,Toni Vastić,AUT,F,1.90,86,17-01-93,St. Pölten,Ried,Admira Wacker Mödling,2016,Austrian
10,10,Daniel Toth,AUT,M,1.73,68,10-06-87,Vienna,SV Ried,Admira Wacker Mödling,2016,Austrian
11,11,Lukas Grozurek,AUT,M,1.89,83,22-12-91,Vienna,Rapid Vienna,Admira Wacker Mödling,2016,Austrian
14,14,Christoph Monschein,AUT,F,1.78,74,22-10-92,,Ebreichsdorf,Admira Wacker Mödling,2016,Austrian
15,15,Manuel Maranda,AUT,D,1.88,75,09-07-97,,None,Admira Wacker Mödling,2016,Austrian
16,16,Patrick Schmidt,AUT,F,1.79,73,22-07-98,,None,Admira Wacker Mödling,2016,Austrian
17,17,Dominik Starkl,AUT,F,1.76,70,06-11-93,St. Pölten,Rapid Vienna,Admira Wacker Mödling,2016,Austrian
18,18,Daniel Hautzinger,AUT,M,1.75,,12-05-98,Hainburg,None,Admira Wacker Mödling,2016,Austrian
19,19,Nico Löffler,AUT,M,1.73,68,05-07-97,,None,Admira Wacker Mödling,2016,Austrian
20,20,Markus Pavic,AUT,D,1.84,75,26-03-95,,Wienerberg,Admira Wacker Mödling,2016,Austrian
21,21,Markus Wostry,AUT,D,1.82,74,19-07-92,Vienna,None,Admira Wacker Mödling,2016,Austrian
22,22,Marcus Maier,AUT,M,1.74,63,18-12-95,Vienna,None,Admira Wacker Mödling,2016,Austrian
25,25,Patrick Wessely,AUT,D,1.83,80,27-03-94,Vienna,None,Admira Wacker Mödling,2016,Austrian
27,27,Eldis Bajrami,MKD,M,1.72,62,12-12-92,Vienna,Rapid Vienna,Admira Wacker Mödling,2016,Austrian
29,29,Manuel Kuttin,AUT,G,1.95,94,17-12-93,Spittal an der Drau,Austria Vienna,Admira Wacker Mödling,2016,Austrian
30,30,Dennis Verwüster,AUT,G,1.83,75,29-04-98,,None,Admira Wacker Mödling,2016,Austrian
31,31,Ione,ESP,D,1.87,77,13-10-85,Las Palmas,LASK Linz,Admira Wacker Mödling,2016,Austrian
32,32,Philipp Posch,AUT,D,1.81,79,09-01-94,Judenburg,Sturm Graz,Admira Wacker Mödling,2016,Austrian
