,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andreas Lie,NOR,G,1.86,82,31-08-87,Ålesund,Odd,Aalesund,2015,Norwegian
2,2,Akeem Latifu,NGA,D,1.98,60,16-11-89,Kano,Hødd,Aalesund,2015,Norwegian
3,3,Daníel Léo Grétarsson,ISL,D,1.85,76,02-10-95,Keflavík,Grindavík,Aalesund,2015,Norwegian
4,4,Tero Mäntylä,FIN,D,1.85,79,18-04-91,Seinäjoki,Ludogorets Razgrad,Aalesund,2015,Norwegian
5,5,Oddbjørn Lie,NOR,D,1.87,91,31-08-87,Herd,HamKam,Aalesund,2015,Norwegian
6,6,Mikael Dyrestam,SWE,D,1.85,75,10-12-91,Växjö,IFK Göteborg,Aalesund,2015,Norwegian
8,8,Fredrik Carlsen,NOR,M,1.75,65,01-12-89,Oslo,Vålerenga,Aalesund,2015,Norwegian
9,9,Carl Björk,SWE,F,1.90,82,04-02-92,Stockholm,Brattvåg,Aalesund,2015,Norwegian
10,10,Peter Orry Larsen,NOR,M,1.82,74,17-01-90,Nordfjordeid,Skavøypoll,Aalesund,2015,Norwegian
11,11,Aron Elís Þrándarson,ISL,M,1.83,73,10-11-94,Reykjavík,Víkingur,Aalesund,2015,Norwegian
13,13,Sten Grytebust,NOR,G,1.87,86,25-10-89,Ålesund,None,Aalesund,2015,Norwegian
14,14,Leke James,NGA,F,1.88,80,01-11-92,Kaduna,Bridge Boys,Aalesund,2015,Norwegian
15,15,Marlinho,BRA,M,1.64,58,24-03-94,Duque de Caxias,Duque de Caxias,Aalesund,2015,Norwegian
16,16,Magne Hoseth,NOR,M,1.86,80,13-10-80,Averøy,Viking,Aalesund,2015,Norwegian
17,17,Henrik Bjørdal,NOR,M,1.75,80,04-02-97,Ålesund,None,Aalesund,2015,Norwegian
20,20,Thomas Martinussen,NOR,D,1.78,71,05-02-95,Ålesund,None,Aalesund,2015,Norwegian
21,21,Bjørn Helge Riise,NOR,M,1.74,70,21-06-83,Ålesund,Lillestrøm,Aalesund,2015,Norwegian
22,22,Jo Nymo Matland,NOR,D,1.81,79,21-04-87,Tromsø,Sarpsborg 08,Aalesund,2015,Norwegian
23,23,Edvard Skagestad,NOR,D,1.86,85,06-07-88,Oslo,IFK Norrköping,Aalesund,2015,Norwegian
30,30,Mostafa Abdellaoue,NOR,F,1.81,68,01-08-88,Oslo,FC København,Aalesund,2015,Norwegian
31,31,Sebastian Andreassen,NOR,F,1.92,81,29-05-97,Ålesund,None,Aalesund,2015,Norwegian
32,32,Sondre Sødregren,NOR,G,1.94,80,30-06-97,Ålesund,None,Aalesund,2015,Norwegian
33,33,Elias Dahlberg,NOR,M,,,27-07-96,,None,Aalesund,2015,Norwegian
34,34,Izantullah Ahmadzai,NOR,D,1.75,70,08-02-96,,None,Aalesund,2015,Norwegian
35,35,Lars Valderhaug,NOR,D,1.86,82,05-02-97,Ålesund,None,Aalesund,2015,Norwegian
36,36,Vegard Sætre,NOR,D,,,16-01-96,,None,Aalesund,2015,Norwegian
37,37,Joakim Barstad,NOR,D,1.89,78,10-01-98,Ålesund,None,Aalesund,2015,Norwegian
38,38,Jørgen Hatlehol,NOR,M,1.83,68,18-06-97,Ålesund,None,Aalesund,2015,Norwegian
39,39,Vebjørn Hoff,NOR,M,1.78,69,13-02-96,Ålesund,None,Aalesund,2015,Norwegian
40,40,Sondre Brunstad Fet,NOR,M,1.78,74,20-01-97,Ålesund,None,Aalesund,2015,Norwegian
1,1,Pavel Londak,EST,G,1.91,81,14-05-80,Tallinn,Flora Tallinn,Bodø/Glimt,2015,Norwegian
2,2,Ruben Imingen,NOR,D,1.83,72,04-12-86,Steigen,Fauske/Spirit,Bodø/Glimt,2015,Norwegian
3,3,Zarek Valentin,USA,D,1.80,70,06-08-91,"Lancaster, PA",Montreal Impact,Bodø/Glimt,2015,Norwegian
5,5,Thomas Jacobsen,NOR,D,1.75,74,16-09-83,Bodø,Lyn,Bodø/Glimt,2015,Norwegian
6,6,Anders Karlsen,NOR,M,1.83,75,15-02-90,Bodø,Mjøndalen,Bodø/Glimt,2015,Norwegian
8,8,Henrik Furebotn,NOR,F,1.70,60,11-02-86,Øvre Årdal,Sandnes Ulf,Bodø/Glimt,2015,Norwegian
9,9,Jim Johansen,NOR,F,1.80,80,06-02-87,Harstad,Strømsgodset,Bodø/Glimt,2015,Norwegian
10,10,Fitim Azemi,NOR,F,1.80,80,25-06-92,Oslo,Follo,Bodø/Glimt,2015,Norwegian
11,11,Alexander Sørloth,NOR,F,1.94,90,05-12-95,Trondheim,Rosenborg,Bodø/Glimt,2015,Norwegian
12,12,Jonas Ueland Kolstad,NOR,G,1.86,87,21-09-76,Bodø,Florida Atlantic University,Bodø/Glimt,2015,Norwegian
14,14,Ulrik Saltnes,NOR,M,1.87,78,10-11-92,Brønnøysund,None,Bodø/Glimt,2015,Norwegian
15,15,Dominic Chatto,NGA,M,1.81,78,07-12-85,Kaduna,BK Häcken,Bodø/Glimt,2015,Norwegian
16,16,Morten Konradsen,NOR,M,1.76,73,03-05-96,Bodø,None,Bodø/Glimt,2015,Norwegian
18,18,Brede Moe,NOR,D,1.84,80,15-12-91,Flatanger,Rosenborg,Bodø/Glimt,2015,Norwegian
19,19,Erik Tønne,NOR,M,1.83,78,07-05-91,Trondheim,Sandnes Ulf,Bodø/Glimt,2015,Norwegian
21,21,Daniel Edvardsen,NOR,M,1.82,80,31-08-91,Harstad,Harstad,Bodø/Glimt,2015,Norwegian
23,23,Vieux Sané,SEN,D,1.91,83,04-08-89,Dakar,Diambars,Bodø/Glimt,2015,Norwegian
24,24,Kristian Brix,NOR,D,1.75,68,13-06-90,Oslo,Sandefjord,Bodø/Glimt,2015,Norwegian
25,25,Lasse Staw,NOR,G,1.90,87,01-01-88,Skiptvet,Aalesund,Bodø/Glimt,2015,Norwegian
26,26,Danny Cruz,USA,M,1.73,77,03-01-90,Petersburg,Philadelphia Union,Bodø/Glimt,2015,Norwegian
27,27,Patrick Berg,NOR,M,1.75,70,24-11-97,Bodø,None,Bodø/Glimt,2015,Norwegian
29,29,Vebjørn Vinje,NOR,D,1.87,83,07-04-95,Nesna,None,Bodø/Glimt,2015,Norwegian
30,30,Trond Olsen,NOR,F,1.73,70,05-02-84,Tromsø,Viking,Bodø/Glimt,2015,Norwegian
31,31,Alexei Peatcov,NOR,G,,,26-10-95,,None,Bodø/Glimt,2015,Norwegian
32,32,Patrik Vold Svendsen,NOR,M,,,06-07-96,,None,Bodø/Glimt,2015,Norwegian
33,33,James Ainasoja,FIN,D,,,02-01-98,,None,Bodø/Glimt,2015,Norwegian
34,34,Fredrik André Bjørkan,NOR,D,,,21-08-98,,None,Bodø/Glimt,2015,Norwegian
35,35,Sidad Najah Chooly,NOR,M,,,30-01-97,,None,Bodø/Glimt,2015,Norwegian
1,1,Per Morten Kristiansen,NOR,G,1.85,84,14-07-81,Sarpsborg,Moss,Haugesund,2015,Norwegian
3,3,David Myrestam,SWE,D,1.81,79,04-04-87,Skellefteå,GIF Sundsvall,Haugesund,2015,Norwegian
4,4,Mirko Kramarić,CRO,D,1.84,77,27-01-89,Zagreb,Istra 1961,Haugesund,2015,Norwegian
5,5,William Ekong,NED,D,1.91,74,01-09-93,Haarlem,KAA Gent,Haugesund,2015,Norwegian
6,6,Filip Kiss,SVK,M,1.86,75,13-10-90,Dunajská Streda,Cardiff C,Haugesund,2015,Norwegian
7,7,Christian Gytkjær,DEN,F,1.80,75,06-05-90,Roskilde,FC Nordsjælland,Haugesund,2015,Norwegian
8,8,Michael Haukås,NOR,M,1.90,86,21-11-86,Haugesund,Bodø/Glimt,Haugesund,2015,Norwegian
10,10,Joakim Våge Nilsen,NOR,D,1.78,72,24-04-91,Bømlo,Bremnes,Haugesund,2015,Norwegian
11,11,Tor Arne Andreassen,NOR,M,1.85,80,16-03-83,Haugesund,Vard,Haugesund,2015,Norwegian
12,12,Per Bråtveit,NOR,G,1.84,72,15-02-96,Haugesund,None,Haugesund,2015,Norwegian
13,13,Eirik Mæland,NOR,M,1.75,69,15-02-89,Bømlo,Bremnes,Haugesund,2015,Norwegian
14,14,Torbjørn Agdestein,NOR,F,1.83,81,18-09-91,Stord,Inverness CT,Haugesund,2015,Norwegian
15,15,Martin Bjørnbak,NOR,D,1.93,90,22-03-92,Mo i Rana,Bodø/Glimt,Haugesund,2015,Norwegian
16,16,Sad`eeq Yusuf,NGA,M,1.85,,23-07-96,,KAA Gent,Haugesund,2015,Norwegian
17,17,Søren Christensen,DEN,M,1.74,71,29-08-86,Nysted,FC Nordsjælland,Haugesund,2015,Norwegian
18,18,Vegard Skjerve,NOR,D,1.87,80,22-05-88,Rennebu,Rosenborg,Haugesund,2015,Norwegian
19,19,Kristoffer Haraldseid,NOR,M,1.80,74,17-01-94,Haugesund,None,Haugesund,2015,Norwegian
20,20,Simon Diédhiou,SEN,F,1.81,79,10-07-91,Dakar,Diambars,Haugesund,2015,Norwegian
21,21,Abubakar Adamu,NGA,F,,,09-06-97,,Golden Boot Soccer,Haugesund,2015,Norwegian
22,22,Alexander Stølås,NOR,M,1.82,82,09-03-89,Haugesund,Vard,Haugesund,2015,Norwegian
23,23,Daniel Bamberg,BRA,M,1.75,65,23-04-84,São Lourenço do Oeste,Örebro SK,Haugesund,2015,Norwegian
24,24,Herman Fossdal,NOR,G,1.84,79,18-11-98,Stord,None,Haugesund,2015,Norwegian
26,26,Sverre Bjørkkjær,NOR,D,1.74,65,12-07-96,Manila,None,Haugesund,2015,Norwegian
28,28,Arent Emil Hauge,NOR,M,1.73,64,09-10-97,Haugesund,None,Haugesund,2015,Norwegian
29,29,Robert Kling,NOR,M,1.78,64,01-05-97,Haugesund,None,Haugesund,2015,Norwegian
30,30,Erling Myklebust,NOR,F,1.84,73,28-05-96,Bergen,None,Haugesund,2015,Norwegian
31,31,Arne Bjordal,NOR,D,1.79,69,09-09-96,Haugesund,None,Haugesund,2015,Norwegian
32,32,Thomas Horneland,NOR,M,1.66,60,24-03-98,Haugesund,None,Haugesund,2015,Norwegian
33,33,Daniel Våge Nilsen,NOR,D,1.74,69,02-06-97,Stord,None,Haugesund,2015,Norwegian
2,2,Michael Timisela,NED,D,1.76,67,05-05-86,Amsterdam,Hammarby IF,Lillestrøm,2015,Norwegian
3,3,Simen Kind Mikalsen,NOR,D,1.84,77,04-05-93,Jessheim,Ullensaker/Kisa,Lillestrøm,2015,Norwegian
4,4,Marius Amundsen,NOR,D,1.85,79,19-05-92,Lørenskog,Strømmen,Lillestrøm,2015,Norwegian
5,5,Lum Rexhepi,FIN,D,1.92,89,03-08-92,Turku,FC Honka,Lillestrøm,2015,Norwegian
