,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andreas Lie,NOR,G,1.86,82,31-08-87,Ålesund,Odd,Aalesund,2016,Norwegian
2,2,Mikkel Kirkeskov,DEN,D,1.85,80,05-09-91,Aarhus,Odense,Aalesund,2016,Norwegian
3,3,Daníel Léo Grétarsson,ISL,D,1.85,76,02-10-95,Keflavík,Grindavík,Aalesund,2016,Norwegian
4,4,Tero Mäntylä,FIN,D,1.85,79,18-04-91,Seinäjoki,Ludogorets Razgrad,Aalesund,2016,Norwegian
5,5,Oddbjørn Lie,NOR,D,1.87,91,31-08-87,Herd,HamKam,Aalesund,2016,Norwegian
6,6,Vito Wormgoor,NED,D,1.88,81,16-11-88,Leersum,ADO Den Haag,Aalesund,2016,Norwegian
7,7,Franck Boli,CIV,F,1.80,78,07-12-93,Yamoussoukro,Liaoning Whowin,Aalesund,2016,Norwegian
8,8,Fredrik Carlsen,NOR,M,1.75,65,01-12-89,Oslo,Vålerenga,Aalesund,2016,Norwegian
10,10,Peter Orry Larsen,NOR,M,1.82,74,17-01-90,Nordfjordeid,Skavøypoll,Aalesund,2016,Norwegian
11,11,Aron Elís Þrándarson,ISL,M,1.83,73,10-11-94,Reykjavík,Víkingur,Aalesund,2016,Norwegian
14,14,Edwin Gyasi,NED,F,1.82,75,01-07-91,Amsterdam,Roda JC,Aalesund,2016,Norwegian
15,15,Marlinho,BRA,M,1.64,58,24-03-94,Duque de Caxias,Duque de Caxias,Aalesund,2016,Norwegian
18,18,Vebjørn Hoff,NOR,M,1.78,69,13-02-96,Ålesund,None,Aalesund,2016,Norwegian
19,19,Flamur Kastrati,KVX,F,1.85,78,14-11-91,Oslo,Strømsgodset,Aalesund,2016,Norwegian
21,21,Bjørn Helge Riise,NOR,M,1.74,70,21-06-83,Ålesund,Lillestrøm,Aalesund,2016,Norwegian
22,22,Adam Örn Arnarson,ISL,D,1.93,87,27-08-95,Akureyri,FC Nordsjælland,Aalesund,2016,Norwegian
