,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andreas Lie,NOR,G,1.86,82,31-08-87,Ålesund,Odd,Aalesund,2014,Norwegian
2,2,Akeem Latifu,NGA,D,1.98,60,16-11-89,Kano,Hødd,Aalesund,2014,Norwegian
4,4,Jonatan Tollås,NOR,D,1.88,80,01-07-90,Ålesund,None,Aalesund,2014,Norwegian
5,5,Oddbjørn Lie,NOR,D,1.87,91,31-08-87,Herd,HamKam,Aalesund,2014,Norwegian
6,6,Mikael Dyrestam,SWE,D,1.85,75,10-12-91,Växjö,IFK Göteborg,Aalesund,2014,Norwegian
7,7,Sakari Mattila,FIN,M,1.87,75,14-07-89,Tampere,HJK Helsinki,Aalesund,2014,Norwegian
8,8,Fredrik Carlsen,NOR,M,1.75,65,01-12-89,Oslo,Vålerenga,Aalesund,2014,Norwegian
10,10,Peter Orry Larsen,NOR,M,1.82,74,17-01-90,Nordfjordeid,Skavøypoll,Aalesund,2014,Norwegian
13,13,Sten Grytebust,NOR,G,1.87,86,25-10-89,Ålesund,None,Aalesund,2014,Norwegian
14,14,Leke James,NGA,F,1.88,80,01-11-92,Kaduna,Bridge Boys,Aalesund,2014,Norwegian
15,15,Daniel Arnefjord,SWE,D,1.86,80,21-03-79,Stockholm,AIK,Aalesund,2014,Norwegian
16,16,Hugues Wembangomo,NOR,D,1.84,80,10-05-92,Kinshasa,Sarpsborg 08,Aalesund,2014,Norwegian
17,17,Demar Phillips,JAM,M,1.68,59,23-09-83,Kingston,Stoke C,Aalesund,2014,Norwegian
18,18,Christian Myklebust,NOR,F,1.84,75,11-03-92,Ålesund,None,Aalesund,2014,Norwegian
19,19,Tor Hogne Aarøy,NOR,F,2.04,95,20-03-77,Ålesund,JEF United,Aalesund,2014,Norwegian
20,20,Thomas Martinussen,NOR,D,1.78,71,05-02-95,Ålesund,None,Aalesund,2014,Norwegian
22,22,Jo Nymo Matland,NOR,D,1.81,79,21-04-87,Tromsø,Sarpsborg 08,Aalesund,2014,Norwegian
23,23,Fredrik Ulvestad,NOR,D,1.83,79,17-06-92,Ålesund,None,Aalesund,2014,Norwegian
24,24,El Mehdi Karnass,MAR,M,1.81,79,12-03-90,,Difaâ El Jadidi,Aalesund,2014,Norwegian
30,30,Mostafa Abdellaoue,NOR,F,1.81,68,01-08-88,Oslo,FC København,Aalesund,2014,Norwegian
31,31,Michael Barrantes,CRC,M,1.77,71,04-10-83,San José [CRC],Deportivo Saprissa,Aalesund,2014,Norwegian
32,32,Robert Ekroll,NOR,G,1.83,75,21-09-95,,None,Aalesund,2014,Norwegian
33,33,Elias Dahlberg,NOR,M,,,27-07-96,,None,Aalesund,2014,Norwegian
34,34,Izantullah Ahmadzai,NOR,D,1.75,70,08-02-96,,None,Aalesund,2014,Norwegian
35,35,Henrik Bjørdal,NOR,M,1.75,80,04-02-97,Ålesund,None,Aalesund,2014,Norwegian
36,36,Vegard Sætre,NOR,D,,,16-01-96,,None,Aalesund,2014,Norwegian
37,37,Torbjørn Grytten,NOR,F,1.83,77,06-04-95,Ålesund,None,Aalesund,2014,Norwegian
39,39,Vebjørn Hoff,NOR,M,1.78,69,13-02-96,Ålesund,None,Aalesund,2014,Norwegian
40,40,Sondre Brunstad Fet,NOR,M,1.78,74,20-01-97,Ålesund,None,Aalesund,2014,Norwegian
1,1,Pavel Londak,EST,G,1.91,81,14-05-80,Tallinn,Flora Tallinn,Bodø/Glimt,2014,Norwegian
2,2,Ruben Imingen,NOR,D,1.83,72,04-12-86,Steigen,Fauske/Spirit,Bodø/Glimt,2014,Norwegian
3,3,Zarek Valentin,USA,D,1.80,70,06-08-91,"Lancaster, PA",Montreal Impact,Bodø/Glimt,2014,Norwegian
4,4,Thomas Braaten,NOR,D,1.90,80,30-06-87,Tromsø,Alta,Bodø/Glimt,2014,Norwegian
5,5,Thomas Jacobsen,NOR,D,1.75,74,16-09-83,Bodø,Lyn,Bodø/Glimt,2014,Norwegian
6,6,Anders Karlsen,NOR,M,1.83,75,15-02-90,Bodø,Mjøndalen,Bodø/Glimt,2014,Norwegian
7,7,Papa Alioune Ndiaye,SEN,M,1.79,74,27-10-90,Dakar,Diambars,Bodø/Glimt,2014,Norwegian
8,8,Daniel Berntsen,NOR,M,1.87,76,04-04-93,Tromsø,Rosenborg,Bodø/Glimt,2014,Norwegian
10,10,Ibba Laajab,NOR,F,1.85,78,21-05-85,Oslo,Vålerenga,Bodø/Glimt,2014,Norwegian
12,12,Jonas Ueland Kolstad,NOR,G,1.86,87,21-09-76,Bodø,Florida Atlantic University,Bodø/Glimt,2014,Norwegian
14,14,Ulrik Saltnes,NOR,M,1.87,78,10-11-92,Brønnøysund,None,Bodø/Glimt,2014,Norwegian
15,15,Dominic Chatto,NGA,M,1.81,78,07-12-85,Kaduna,BK Häcken,Bodø/Glimt,2014,Norwegian
16,16,Morten Konradsen,NOR,M,1.76,73,03-05-96,Bodø,None,Bodø/Glimt,2014,Norwegian
17,17,Mathias Normann,NOR,M,1.79,75,28-05-96,Svolvær,None,Bodø/Glimt,2014,Norwegian
18,18,Brede Moe,NOR,D,1.84,80,15-12-91,Flatanger,Rosenborg,Bodø/Glimt,2014,Norwegian
19,19,Moustapha Ndiaye,SEN,F,,,05-04-88,,Casa Sports,Bodø/Glimt,2014,Norwegian
20,20,Ulrik Berglann,NOR,F,1.69,68,31-05-92,Nesna,None,Bodø/Glimt,2014,Norwegian
21,21,Daniel Edvardsen,NOR,M,1.82,80,31-08-91,Harstad,Harstad,Bodø/Glimt,2014,Norwegian
22,22,Martin Pedersen,NOR,M,1.93,85,14-01-95,Bodø,None,Bodø/Glimt,2014,Norwegian
23,23,Vieux Sané,SEN,D,1.91,83,04-08-89,Dakar,Diambars,Bodø/Glimt,2014,Norwegian
24,24,Kristian Brix,NOR,D,1.75,68,13-06-90,Oslo,Sandefjord,Bodø/Glimt,2014,Norwegian
25,25,Lasse Staw,NOR,G,1.90,87,01-01-88,Skiptvet,Aalesund,Bodø/Glimt,2014,Norwegian
27,27,Patrick Berg,NOR,M,1.75,70,24-11-97,Bodø,None,Bodø/Glimt,2014,Norwegian
28,28,Dane Richards,JAM,M,1.70,71,14-12-83,Montego Bay,Burnley,Bodø/Glimt,2014,Norwegian
30,30,Trond Olsen,NOR,F,1.73,70,05-02-84,Tromsø,Viking,Bodø/Glimt,2014,Norwegian
31,31,Alexei Peatcov,NOR,G,,,26-10-95,,None,Bodø/Glimt,2014,Norwegian
