,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Ole Christian Rørvik,NOR,G,1.93,83,21-02-89,Ålesund,Skarbøvik,Aalesund,2012,Norwegian
2,2,Amund Skiri,NOR,D,1.78,76,25-02-78,Oslo,Vålerenga,Aalesund,2012,Norwegian
3,3,Edvard Skagestad,NOR,D,1.86,85,06-07-88,Oslo,Follo,Aalesund,2012,Norwegian
4,4,Jonatan Tollås,NOR,D,1.88,80,01-07-90,Ålesund,None,Aalesund,2012,Norwegian
7,7,Jason Morrison,JAM,M,1.83,72,07-06-84,Falmouth [JAM],Strømsgodset,Aalesund,2012,Norwegian
8,8,Fredrik Carlsen,NOR,M,1.75,65,01-12-89,Oslo,Vålerenga,Aalesund,2012,Norwegian
9,9,Sander Post,EST,F,1.99,99,10-09-84,Viljandi,Flora Tallinn,Aalesund,2012,Norwegian
10,10,Peter Orry Larsen,NOR,M,1.82,74,17-01-90,Nordfjordeid,Skavøypoll,Aalesund,2012,Norwegian
11,11,Tremaine Stewart,JAM,F,1.72,69,05-01-88,Kingston,Portmore U,Aalesund,2012,Norwegian
13,13,Sten Grytebust,NOR,G,1.87,86,25-10-89,Ålesund,None,Aalesund,2012,Norwegian
14,14,Leke James,NGA,F,1.88,80,01-11-92,Kaduna,Bridge Boys,Aalesund,2012,Norwegian
15,15,Daniel Arnefjord,SWE,D,1.86,80,21-03-79,Stockholm,AIK,Aalesund,2012,Norwegian
16,16,Hugues Wembangomo,NOR,D,1.84,80,10-05-92,Kinshasa,Sarpsborg 08,Aalesund,2012,Norwegian
17,17,Demar Phillips,JAM,M,1.68,59,23-09-83,Kingston,Stoke C,Aalesund,2012,Norwegian
18,18,Christian Myklebust,NOR,F,1.84,75,11-03-92,Ålesund,None,Aalesund,2012,Norwegian
22,22,Jo Nymo Matland,NOR,D,1.81,79,21-04-87,Tromsø,Sarpsborg 08,Aalesund,2012,Norwegian
23,23,Fredrik Ulvestad,NOR,D,1.83,79,17-06-92,Ålesund,None,Aalesund,2012,Norwegian
24,24,Mathias Rasmussen,NOR,G,1.80,70,25-04-92,Ålesund,None,Aalesund,2012,Norwegian
25,25,Lars Fuhre,NOR,M,1.77,66,29-08-89,Drammen,Nybergsund,Aalesund,2012,Norwegian
27,27,Enar Jääger,EST,D,1.76,73,18-11-84,Valga,Ascoli,Aalesund,2012,Norwegian
29,29,Adam Sellami Honningsvåg,NOR,M,1.81,74,22-09-94,Ålesund,None,Aalesund,2012,Norwegian
31,31,Michael Barrantes,CRC,M,1.77,71,04-10-83,San José [CRC],Deportivo Saprissa,Aalesund,2012,Norwegian
32,32,Marius Vestnes Nystøl,NOR,G,,,28-09-93,,None,Aalesund,2012,Norwegian
34,34,Marius Ødegaard,NOR,M,,,26-01-94,,None,Aalesund,2012,Norwegian
35,35,Vegard Rongve,NOR,D,,,02-02-93,,None,Aalesund,2012,Norwegian
36,36,Thomas Martinussen,NOR,D,1.78,71,05-02-95,Ålesund,None,Aalesund,2012,Norwegian
37,37,Torbjørn Grytten,NOR,F,1.83,77,06-04-95,Ålesund,None,Aalesund,2012,Norwegian
1,1,Jørgen Mohus,NOR,G,1.85,79,05-09-91,Bergen,None,Brann,2012,Norwegian
2,2,Birkir Már Sævarsson,ISL,D,1.87,81,11-11-84,Reykjavik,Valur,Brann,2012,Norwegian
3,3,Christian Kalvenes,NOR,D,1.83,75,08-03-77,Bergen,Burnley,Brann,2012,Norwegian
