,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Sten Grytebust,NOR,G,1.87,86,25-10-89,Ålesund,None,Aalesund,2010,Norweigan
2,2,Amund Skiri,NOR,D,1.78,76,25-02-78,Oslo,Vålerenga,Aalesund,2010,Norweigan
4,4,Jonatan  Tollås,NOR,D,1.88,80,01-07-90,Ålesund,None,Aalesund,2010,Norweigan
5,5,Ville Jalasto,FIN,D,1.83,85,19-04-86,Espoo,FC Honka,Aalesund,2010,Norweigan
6,6,Magnus Sylling Olsen,NOR,M,1.80,77,02-07-83,Kongsberg,Kongsvinger,Aalesund,2010,Norweigan
7,7,Trond Fredriksen,NOR,M,1.82,75,21-05-77,Ålesund,Guard,Aalesund,2010,Norweigan
8,8,Tor Hogne Aarøy,NOR,F,2.04,95,20-03-77,Ålesund,Rosenborg,Aalesund,2010,Norweigan
10,10,Johan Arneng,SWE,M,1.75,75,15-06-79,Uddevalle,Djurgårdens IF,Aalesund,2010,Norweigan
11,11,Pablo Herrera Barrantes,CRC,M,1.67,66,14-02-87,Alajuela,LD Alajuelense,Aalesund,2010,Norweigan
13,13,Anders Lindegaard,DEN,G,1.93,80,13-04-84,Odense,Odense,Aalesund,2010,Norweigan
14,14,Jonathan Parr,NOR,M,1.82,75,21-10-88,Oslo,Lyn,Aalesund,2010,Norweigan
15,15,Daniel Arnefjord,SWE,D,1.86,80,21-03-79,Stockholm,AIK,Aalesund,2010,Norweigan
16,16,Enar  Jääger,EST,D,1.76,73,18-11-84,Valga,Ascoli,Aalesund,2010,Norweigan
17,17,Demar Phillips,JAM,M,1.68,59,23-09-83,Kingston,Stoke C,Aalesund,2010,Norweigan
19,19,Peter Orry Larsen,NOR,M,1.82,74,17-01-90,Nordfjordeid,Skavøypoll,Aalesund,2010,Norweigan
20,20,Didrik Fløtre,NOR,F,1.87,84,31-12-91,Ålesund,None,Aalesund,2010,Norweigan
21,21,Alexander Mathisen,NOR,M,1.85,75,24-11-86,Oslo,Vålerenga,Aalesund,2010,Norweigan
22,22,Fredrik Carlsen,NOR,M,1.75,65,01-12-89,Oslo,Vålerenga,Aalesund,2010,Norweigan
23,23,Fredrik Ulvestad,NOR,D,1.83,79,17-06-92,Ålesund,None,Aalesund,2010,Norweigan
25,25,Lars Fuhre,NOR,M,1.77,66,29-08-89,Drammen,Nybergsund,Aalesund,2010,Norweigan
26,26,Sverre Økland,NOR,M,1.76,72,19-06-93,Ålesund,None,Aalesund,2010,Norweigan
27,27,Dan Peter Ulvestad,NOR,D,1.89,84,04-04-89,Ålesund,Herd,Aalesund,2010,Norweigan
31,31,Michael Barrantes,CRC,M,1.77,71,04-10-83,San José [CRC],Deportivo Saprissa,Aalesund,2010,Norweigan
1,1,Jørgen Mohus,NOR,G,1.85,79,05-09-91,Bergen,None,Brann,2010,Norweigan
2,2,Birkir Már Sævarsson,ISL,D,1.87,81,11-11-84,Reykjavik,Valur,Brann,2010,Norweigan
3,3,Christian Kalvenes,NOR,D,1.83,75,08-03-77,Bergen,Burnley,Brann,2010,Norweigan
4,4,Cato Guntveit,NOR,D,1.80,78,06-08-75,Bergen,Aberdeen,Brann,2010,Norweigan
5,5,Rodolph Austin,JAM,M,1.80,78,01-06-85,Clarendon,Portmore U,Brann,2010,Norweigan
6,6,Erik  Mjelde,NOR,M,1.80,74,06-03-84,Bergen,Sandefjord,Brann,2010,Norweigan
7,7,Hassan  El Fakiri,NOR,M,1.81,74,18-04-77,Nador,B Mönchengladbach,Brann,2010,Norweigan
8,8,Gylfi Einarsson,ISL,M,1.81,81,27-10-78,Reykjavik,Leeds U,Brann,2010,Norweigan
9,9,Jan Gunnar Solli,NOR,M,1.83,83,19-04-81,Arendal,Rosenborg,Brann,2010,Norweigan
10,10,David  Nielsen,NOR,F,1.85,75,01-12-76,Sønderborg,Odense,Brann,2010,Norweigan
11,11,Petter Vaagan Moen,NOR,M,1.81,76,05-02-84,Hamar,HamKam,Brann,2010,Norweigan
12,12,Håkon Opdal,NOR,G,1.87,89,11-06-82,Odda,Odda,Brann,2010,Norweigan
13,13,Erik Huseklepp,NOR,M,1.86,75,05-09-84,Bærum,Fyllingen,Brann,2010,Norweigan
14,14,Tijan  Jaiteh,GAM,M,1.88,75,31-12-88,Bwiam,Gambia Ports Authority,Brann,2010,Norweigan
15,15,Diego Guastavino,URU,M,1.68,66,26-07-84,Montevideo,Lyn,Brann,2010,Norweigan
17,17,Eirik Bakke,NOR,M,1.88,80,13-09-77,Sogndal,Leeds U,Brann,2010,Norweigan
18,18,Diego,BRA,M,1.78,70,20-04-92,Piracicaba,Desportivo Brasil,Brann,2010,Norweigan
19,19,Cato Hansen,NOR,F,1.76,66,26-05-88,Stavanger,Bryne,Brann,2010,Norweigan
20,20,Juninho,BRA,F,1.78,71,10-03-92,Laguna Carapã,Desportivo Brasil,Brann,2010,Norweigan
21,21,Zsolt Korcsmár,HUN,M,1.88,82,09-01-89,Komló,Újpest,Brann,2010,Norweigan
24,24,Kenneth Udjus,NOR,G,1.93,87,02-07-83,Kristiansand,Arendal,Brann,2010,Norweigan
25,25,Yaw Ihle Amankwah,NOR,D,1.95,85,07-07-88,Bergen,Fana,Brann,2010,Norweigan
26,26,Bjørnar  Holmvik,NOR,D,1.75,67,02-06-85,Oslo,Stabæk,Brann,2010,Norweigan
1,1,Per Morten Kristiansen,NOR,G,1.85,84,14-07-81,Sarpsborg,Moss,Haugesund,2010,Norweigan
2,2,Joakim Våge Nilsen,NOR,D,1.78,72,24-04-91,Bømlo,Bremnes,Haugesund,2010,Norweigan
4,4,Chris Poźniak,CAN,D,1.80,79,10-01-81,Kraków,Vancouver Whitecaps,Haugesund,2010,Norweigan
5,5,Trygve Nygaard,NOR,D,1.80,78,19-08-75,Haugesund,Viking,Haugesund,2010,Norweigan
6,6,Thomas Sørum,NOR,F,1.86,86,17-11-82,Lier,Strømsgodset,Haugesund,2010,Norweigan
7,7,Martin Christensen,DEN,M,1.80,79,23-12-87,Ishøj,Rimini,Haugesund,2010,Norweigan
8,8,Jacob  Sørensen,DEN,M,1.76,75,12-02-83,Aalborg,Odd,Haugesund,2010,Norweigan
9,9,John Pelu,SWE,F,1.74,68,02-02-82,Ouagadougou,Rosenborg,Haugesund,2010,Norweigan
10,10,Djedje Victorien,CIV,F,1.83,84,25-10-83,Abidjan,Issia Wazi,Haugesund,2010,Norweigan
11,11,Tor Arne Andreassen,NOR,D,1.85,80,16-03-83,Haugesund,Vard,Haugesund,2010,Norweigan
12,12,Lars Øvernes,NOR,G,1.87,86,28-02-89,Etne,Etne,Haugesund,2010,Norweigan
13,13,Eirik Mæland,NOR,M,1.75,69,15-02-89,Bømlo,Bremnes,Haugesund,2010,Norweigan
14,14,Jarle Steinsland,NOR,M,1.79,75,07-10-80,Tysvær,Bryne,Haugesund,2010,Norweigan
15,15,Allan Olesen,DEN,D,1.82,77,20-05-82,Copenhagen,Randers,Haugesund,2010,Norweigan
16,16,Ugonna Anyora,NGA,M,1.83,81,29-04-91,Enugu,INGAS Football Academy,Haugesund,2010,Norweigan
17,17,Dag Roar Ørsal,NOR,M,1.72,68,20-07-80,Ørsta,Aalesund,Haugesund,2010,Norweigan
18,18,Vegard Skjerve,NOR,D,1.87,80,22-05-88,Rennebu,Rosenborg,Haugesund,2010,Norweigan
20,20,Juska Savolainen,FIN,M,1.73,71,01-09-83,Helsinki,Rosenborg,Haugesund,2010,Norweigan
22,22,Sten Ove Eike,NOR,F,1.87,75,08-10-81,Skudenes,Skudenes,Haugesund,2010,Norweigan
24,24,Beau Molenaar,NED,G,1.83,74,10-03-85,Alkmaar,Notodden,Haugesund,2010,Norweigan
25,25,Are  Tronseth,NOR,D,1.90,76,03-09-81,Levanger,Sarpsborg Sparta,Haugesund,2010,Norweigan
