,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Hugo González,MEX,G,1.83,84,01-08-90,San Luis Potosí,None,América,2012,Mexican
2,2,Erik Pimentel,MEX,D,1.77,74,15-05-90,Coacalco,None,América,2012,Mexican
3,3,Aquivaldo Mosquera,COL,D,1.84,76,22-06-81,Apartadó,Sevilla,América,2012,Mexican
4,4,Efrain Juárez,MEX,D,1.72,65,22-02-88,Mexico City,Celtic,América,2012,Mexican
5,5,Jesús Antonio Molina,MEX,D,1.82,72,29-03-88,Hermosillo,UANL Tigres,América,2012,Mexican
6,6,Juan Carlos Valenzuela,MEX,D,1.75,72,15-05-84,Guaymas,UAG Tecos,América,2012,Mexican
7,7,José María Cárdenas,MEX,F,1.66,67,04-02-85,Zacatecas,Santos Laguna,América,2012,Mexican
8,8,Rosinei,BRA,M,1.70,63,03-05-83,Lavrinhas,Murcia,América,2012,Mexican
9,9,Raúl Jiménez,MEX,F,1.90,76,05-05-91,Tepeji,None,América,2012,Mexican
10,10,Daniel Gastón Montenegro,ARG,F,1.72,76,28-03-79,Capital Federal,Independiente,América,2012,Mexican
11,11,Cristian Benítez,ECU,F,1.69,69,01-05-86,Esmereldas,Santos Laguna,América,2012,Mexican
12,12,Carlos López,MEX,G,1.87,78,21-03-91,Léon,Talleres (Córdoba),América,2012,Mexican
13,13,Diego Reyes,MEX,D,1.85,64,19-09-92,Mexico City,None,América,2012,Mexican
14,14,Rubens Sambueza,ARG,M,1.74,73,01-01-84,Mariano Moreno,Estudiantes Tecos,América,2012,Mexican
15,15,Pedro García,MEX,M,1.75,70,02-04-91,Mexico City,None,América,2012,Mexican
16,16,Adrián Aldrete,MEX,M,1.77,72,14-06-88,Guadalajara,Morelia,América,2012,Mexican
17,17,Antonio López,MEX,F,1.83,81,18-05-89,La Paz,None,América,2012,Mexican
18,18,Christian Bermúdez,MEX,M,1.63,58,26-04-87,Nezahualcóyotl,Atlante,América,2012,Mexican
19,19,Miguel Layún,MEX,M,1.78,61,25-06-88,Córdoba,Atalanta,América,2012,Mexican
20,20,Jorge Reyes,MEX,D,1.74,67,23-01-91,Acapulco,None,América,2012,Mexican
21,21,Ventura Alvarado,USA,D,1.81,71,16-08-92,Phoenix,None,América,2012,Mexican
22,22,Paul Aguilar,MEX,D,1.77,65,06-03-86,Concordia,Pachuca,América,2012,Mexican
23,23,Moisés Muñoz,MEX,G,1.83,83,01-02-80,Morelia,Atlante,América,2012,Mexican
