,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Hugo González,MEX,G,1.83,84,01-08-90,San Luis Potosí,None,América,2016,Mexican
2,2,Paolo Goltz,ARG,D,1.84,80,12-05-85,Hasenkamp,Lanús,América,2016,Mexican
3,3,Gil Burón,MEX,D,1.66,68,11-06-94,Mexico City,None,América,2016,Mexican
4,4,Erik Pimentel,MEX,D,1.77,74,15-05-90,Coacalco,None,América,2016,Mexican
5,5,Javier Güemez,MEX,M,1.74,77,17-10-91,Culiacán,Tijuana,América,2016,Mexican
6,6,Miguel Samudio,PAR,D,1.75,76,24-08-86,Capiatá,Libertad,América,2016,Mexican
7,7,William,BRA,M,1.73,72,20-11-86,São Paulo,Querétaro,América,2016,Mexican
9,9,Silvio Romero,ARG,F,1.77,76,22-07-88,Córdoba,Chiapas,América,2016,Mexican
10,10,Osvaldo Martínez,PAR,M,1.67,62,08-04-86,Luque,Atlante,América,2016,Mexican
11,11,Michael Arroyo,ECU,M,1.67,63,23-04-87,Guayaquil,Atlante,América,2016,Mexican
12,12,Pablo Aguilar,PAR,D,1.80,75,02-04-87,Luque,Tijuana,América,2016,Mexican
14,14,Rubens Sambueza,ARG,M,1.74,73,01-01-84,Mariano Moreno,Estudiantes Tecos,América,2016,Mexican
15,15,Osmar Mares,MEX,D,1.69,64,17-06-87,Torreón,Santos Laguna,América,2016,Mexican
17,17,Ventura Alvarado,USA,D,1.81,71,16-08-92,Phoenix,None,América,2016,Mexican
18,18,Bruno Valdez,PAR,D,1.79,77,06-10-92,Villa Hayes,Cerro Porteño,América,2016,Mexican
19,19,Diego Pineda,MEX,F,1.76,74,08-04-95,San Luís Potosí,None,América,2016,Mexican
20,20,Manuel Pérez,MEX,M,1.71,63,18-03-93,Mexico City,Pachuca,América,2016,Mexican
21,21,José Guerrero,MEX,M,1.74,69,18-11-87,Guadalajara,Atlante,América,2016,Mexican
22,22,Paul Aguilar,MEX,D,1.77,65,06-03-86,Concordia,Pachuca,América,2016,Mexican
23,23,Moisés Muñoz,MEX,G,1.83,83,01-02-80,Morelia,Atlante,América,2016,Mexican
24,24,Oribe Peralta,MEX,F,1.78,70,12-01-84,Torreón,Santos Laguna,América,2016,Mexican
27,27,Jesús Moreno,MEX,F,1.77,72,03-05-90,Zamora,Oaxaca,América,2016,Mexican
29,29,Carlos Rosel,MEX,M,1.67,68,31-08-95,Mérida,None,América,2016,Mexican
30,30,Renato Ibarra,ECU,M,1.80,70,20-01-91,Ambuquí,Vitesse,América,2016,Mexican
31,31,Carlos Darwin Quintero,COL,F,1.66,64,18-09-87,Tumaco,Santos Laguna,América,2016,Mexican
41,281,Jonathan León,MEX,G,1.88,72,18-04-96,Mexico City,None,América,2016,Mexican
42,282,Edson Álvarez,MEX,D,1.85,73,24-10-97,Tlalnepantla de Baz,None,América,2016,Mexican
1,1,Óscar Ustari,ARG,G,1.84,82,03-07-86,América,Newell's Old Boys,Atlas,2016,Mexican
2,2,Jaine Barreiro,COL,D,1.85,73,19-06-94,Cali,Santa Fe,Atlas,2016,Mexican
3,3,Leyton Jiménez,COL,D,1.81,72,26-04-89,Juradó,Tijuana,Atlas,2016,Mexican
4,4,Rafael Márquez,MEX,D,1.82,74,13-02-79,Zamora,Verona,Atlas,2016,Mexican
5,5,Gaddi Aguirre,MEX,D,1.73,58,31-03-96,Guadalajara,None,Atlas,2016,Mexican
6,6,Carlos Treviño,MEX,M,1.74,69,19-04-93,Monterrey,None,Atlas,2016,Mexican
7,7,Édson Rivera,MEX,M,1.81,80,04-11-91,Guadalajara,Sporting Braga,Atlas,2016,Mexican
8,8,Daniel Álvarez,MEX,M,1.76,60,22-07-94,Guadalajara,None,Atlas,2016,Mexican
9,9,Jefferson Duque,COL,F,1.83,79,17-05-87,Medellín,Atlético Nacional,Atlas,2016,Mexican
10,10,Jahir Barraza,MEX,F,1.81,69,17-09-90,Delicias,None,Atlas,2016,Mexican
11,11,Luis Caballero,PAR,F,1.83,86,22-04-90,Asunción,Krylia Sovetov,Atlas,2016,Mexican
12,12,Daniel Arreola,MEX,D,1.81,72,08-10-85,Cancún,Morelia,Atlas,2016,Mexican
13,13,Javier Salas,MEX,M,1.77,65,20-08-93,Culiacán,Dorados de Sinaloa,Atlas,2016,Mexican
14,14,Luis Reyes,MEX,M,1.81,66,03-04-91,Monterrey,None,Atlas,2016,Mexican
15,15,Bryan Garnica,MEX,F,1.60,51,27-05-96,Nezahualcóyotl,None,Atlas,2016,Mexican
17,17,Rodolfo Salinas,MEX,M,1.76,69,29-08-87,Durango,Santos Laguna,Atlas,2016,Mexican
18,18,Luis Robles,MEX,M,1.69,65,22-09-86,Amacueca,None,Atlas,2016,Mexican
19,19,Flavio Jesús Santos,MEX,M,1.75,65,01-03-87,Ocotlán,None,Atlas,2016,Mexican
20,20,Santiago San Román,MEX,M,1.79,75,21-09-91,Mexico City,Oaxaca,Atlas,2016,Mexican
21,21,Cándido Ramírez,MEX,M,1.69,68,05-06-93,León,Monterrey,Atlas,2016,Mexican
22,22,Diego Cruz,MEX,D,1.70,70,13-01-95,Chihuahua,Puebla,Atlas,2016,Mexican
23,23,Christian Tabó,URU,F,1.74,70,23-11-93,Montevideo,Racing Club [URU],Atlas,2016,Mexican
24,24,Sergio Rodríguez,MEX,M,1.88,87,26-11-95,Aguascalientes,None,Atlas,2016,Mexican
27,27,Antonio Madueña,MEX,M,1.80,66,29-05-90,Mexicali,Tijuana,Atlas,2016,Mexican
28,28,Martín Barragán,MEX,F,1.79,75,14-07-91,Tizapán El Alto,None,Atlas,2016,Mexican
29,29,Rodrigo Salinas,MEX,D,1.78,64,09-05-88,Puebla,Tijuana,Atlas,2016,Mexican
30,30,Miguel Ángel Fraga,MEX,G,1.87,76,03-09-87,Morelia,Morelia,Atlas,2016,Mexican
1,1,Federico Crivelli,ARG,G,1.86,82,28-01-82,José Mármol,Temperley,Chiapas,2016,Mexican
2,2,Brayan Angulo,COL,D,1.74,71,02-11-89,Valle del Cauca,Ludogorets Razgrad,Chiapas,2016,Mexican
3,3,William Paredes,MEX,D,1.66,63,09-09-85,Mérida,Puebla,Chiapas,2016,Mexican
4,4,Luis Gerardo Venegas,MEX,D,1.85,81,21-06-84,San Luis Potosí,Atlas,Chiapas,2016,Mexican
5,5,Egidio Arévalo,URU,M,1.69,71,01-01-82,Paysandú,UANL Tigres,Chiapas,2016,Mexican
7,7,Luis Mendoza,MEX,M,1.70,60,03-02-90,Monterrey,Santos Laguna,Chiapas,2016,Mexican
8,8,Diego de la Torre,MEX,M,1.79,72,05-02-84,San Luis Potosí,Querétaro,Chiapas,2016,Mexican
9,9,Adrián Marín,MEX,F,1.68,60,13-05-94,Monterrey,San Luis,Chiapas,2016,Mexican
10,10,Jonathan Fabbro,ARG,M,1.88,85,16-01-82,Capital Federal,Cerro Porteño,Chiapas,2016,Mexican
11,11,José Ayovi,ECU,F,1.77,75,06-12-91,Guayaquil,Dorados de Sinaloa,Chiapas,2016,Mexican
12,12,Mauricio Viana,BRA,G,1.82,76,14-06-89,São Paulo,Santiago Wanderers,Chiapas,2016,Mexican
13,13,Carlos Valencia,COL,D,1.72,62,28-04-89,El Ortigal,Millonarios,Chiapas,2016,Mexican
15,15,Bruno Pires,BRA,D,1.84,80,12-05-92,Osvaldo Cruz,Figueirense,Chiapas,2016,Mexican
16,16,Jose Hibert Ruiz,MEX,M,1.81,68,25-05-87,León,Morelia,Chiapas,2016,Mexican
17,17,Alonso Escoboza,MEX,M,1.72,67,20-01-93,Ahome,Tijuana,Chiapas,2016,Mexican
18,18,Dieter Villalpando,MEX,M,1.70,68,03-08-91,Mexico City,Pachuca,Chiapas,2016,Mexican
19,19,Javier Orozco,MEX,F,1.74,76,16-11-87,Los Mochis,Santos Laguna,Chiapas,2016,Mexican
20,20,Félix Araujo,MEX,D,1.87,82,10-02-83,Guadalajara,Univ de Guadalajara,Chiapas,2016,Mexican
21,21,Óscar Jiménez,MEX,G,1.82,80,12-10-88,Chihuahua,Lobos de la BUAP,Chiapas,2016,Mexican
22,22,Liborio Sánchez,MEX,G,1.80,72,09-10-89,Guadalajara,Querétaro,Chiapas,2016,Mexican
23,23,Martín Zúñiga,MEX,F,1.80,69,14-04-93,Tapachula,América,Chiapas,2016,Mexican
24,24,Juan Patiño,PAR,D,1.81,83,29-11-89,Asunción,Guaraní [PAR],Chiapas,2016,Mexican
25,25,Rafinha,BRA,M,1.75,73,21-06-92,Alumínio,Atlético Paranaense,Chiapas,2016,Mexican
26,26,Felipe Rodríguez,URU,M,1.80,70,26-05-90,Montevideo,Boston River,Chiapas,2016,Mexican
27,27,Julio César Nava,MEX,M,1.70,58,19-12-89,Xalapa,Querétaro,Chiapas,2016,Mexican
29,29,Derley,BRA,F,1.83,81,29-12-87,São Luís,Benfica,Chiapas,2016,Mexican
30,30,Alejandro Durán,MEX,F,1.80,65,01-01-93,Tuxtla Gutiérrez,None,Chiapas,2016,Mexican
31,31,Edwin Sandez,MEX,D,1.82,73,07-06-94,Los Cabos,None,Chiapas,2016,Mexican
32,32,Carlos López,MEX,M,1.85,80,19-02-96,Navolato,None,Chiapas,2016,Mexican
33,33,Jorge Durán,MEX,M,1.70,70,30-04-95,Ocosingo,None,Chiapas,2016,Mexican
34,34,Luis Donaldo Hernández,MEX,D,1.72,69,02-02-98,Tepatitlán de Morelos,None,Chiapas,2016,Mexican
35,35,Alonso Zamora,MEX,D,1.81,70,07-11-91,Guadalajara,UANL Tigres,Chiapas,2016,Mexican
1,1,Jesús Corona,MEX,G,1.81,82,26-01-81,Guadalajara,UAG Tecos,Cruz Azul,2016,Mexican
2,2,Omar Mendoza,MEX,D,1.73,71,28-10-88,Mexico City,None,Cruz Azul,2016,Mexican
3,3,Francisco Rodríguez,MEX,D,1.91,79,20-10-81,Mazatlán,América,Cruz Azul,2016,Mexican
4,4,Julio Domínguez,MEX,D,1.75,70,08-11-87,Arriaga,None,Cruz Azul,2016,Mexican
5,5,Francisco Silva,CHI,M,1.78,75,11-02-86,Santiago,Chiapas,Cruz Azul,2016,Mexican
6,6,Julián Velázquez,ARG,D,1.81,83,23-10-90,Corrientes,Palermo,Cruz Azul,2016,Mexican
7,7,Víctor Vázquez,ESP,M,1.77,72,20-01-87,Barcelona,Club Brugge,Cruz Azul,2016,Mexican
8,8,Joffre Guerrón,ECU,M,1.74,74,28-04-85,Ambuqui,UANL Tigres,Cruz Azul,2016,Mexican
9,9,Joao Rojas,ECU,F,1.73,65,14-06-89,El Triunfo,Morelia,Cruz Azul,2016,Mexican
10,10,Christian Giménez,ARG,F,1.79,70,02-01-81,Resistencia,Pachuca,Cruz Azul,2016,Mexican
11,11,Jonathan Cristaldo,ARG,F,1.78,70,05-03-89,Ingeniero Budge,Palmeiras,Cruz Azul,2016,Mexican
12,12,Guillermo Allison,MEX,G,1.91,90,25-09-90,Tuxtla Gutiérrez,None,Cruz Azul,2016,Mexican
14,14,Aldo Ramírez,COL,M,1.74,73,18-04-81,Santa Marta,Atlas,Cruz Azul,2016,Mexican
16,16,Adrián Aldrete,MEX,D,1.77,72,14-06-88,Guadalajara,Santos Laguna,Cruz Azul,2016,Mexican
18,18,Ariel Rojas,ARG,M,1.76,70,16-01-86,Garín,River Plate,Cruz Azul,2016,Mexican
19,19,Rosario Cota,MEX,D,1.83,72,12-09-95,Los Mochis,None,Cruz Azul,2016,Mexican
20,20,Kevyn Montaño,MEX,M,1.75,67,06-04-95,Nezahualycóyotl,None,Cruz Azul,2016,Mexican
21,21,Alejandro Peláez,MEX,G,1.87,85,04-02-94,Mexico City,None,Cruz Azul,2016,Mexican
22,22,Rafael Baca,MEX,M,1.73,73,11-09-89,Tuxpan,San Jose Earthquakes,Cruz Azul,2016,Mexican
23,23,Richard Ruiz,MEX,M,1.75,65,14-01-86,Jiquipilas,Tijuana,Cruz Azul,2016,Mexican
24,24,Víctor Zúñiga,MEX,M,1.68,57,21-03-96,Nezahualycóyotl,None,Cruz Azul,2016,Mexican
25,25,Juan Carlos García,MEX,D,1.81,76,10-11-94,Tepic,None,Cruz Azul,2016,Mexican
26,26,Enzo Roco,CHI,D,1.88,82,16-08-92,Santiago,O'Higgins,Cruz Azul,2016,Mexican
27,27,Jorge Benítez,PAR,F,1.82,80,02-09-92,Asunción,Olympiakos,Cruz Azul,2016,Mexican
28,28,Jesús Daniel García,MEX,F,1.76,68,07-08-94,Navolato,Dorados de Sinaloa,Cruz Azul,2016,Mexican
29,29,Erick Torres,MEX,F,1.80,68,19-01-93,Guadalajara,Houston Dynamo,Cruz Azul,2016,Mexican
1,1,José Antonio Rodríguez,MEX,G,1.83,80,04-07-92,Guadalajara,None,Guadalajara,2016,Mexican
2,2,Oswaldo Alanís,MEX,D,1.82,82,18-03-89,Morelia,Santos Laguna,Guadalajara,2016,Mexican
